params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.0}",1.6732753041848496,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1}",0.3894124869645854,100,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.551115123125783e-17
"{""discount_factor"": 0.2}",0.380067010149689,100,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.551115123125783e-17
"{""discount_factor"": 0.3}",0.3741686973344698,100,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.551115123125783e-17
"{""discount_factor"": 0.4}",0.3778306955417934,100,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.551115123125783e-17
"{""discount_factor"": 0.5}",0.4089031222319801,100,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.551115123125783e-17
"{""discount_factor"": 0.6}",0.38097165472178407,100,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.551115123125783e-17
"{""discount_factor"": 0.7}",0.3760999398162168,100,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.551115123125783e-17
"{""discount_factor"": 0.8}",0.3684127263404857,100,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.551115123125783e-17
"{""discount_factor"": 0.9}",0.3871134966476042,100,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.551115123125783e-17
