episode,length,time,reward,delta
0,500.0,0.03517504268347693,0.0,0.0
1,500.0,0.03157307723404301,0.0,0.0
2,432.0,0.026519376232954528,1.0,1.0
3,500.0,0.030618216581842717,0.0,0.0
4,500.0,0.03159837405655708,0.0,0.0
5,500.0,0.03299762813958296,0.0,0.0
6,500.0,0.033093151961566036,0.0,0.0
7,500.0,0.03243279162870749,0.0,0.0
8,500.0,0.03175581845789566,0.0,0.0
9,500.0,0.03174033831282941,0.0,0.0
10,500.0,0.032695198965029704,0.0,0.0
11,500.0,0.03291003317281138,0.0,0.0
12,500.0,0.03162027279768154,0.0,0.0
13,500.0,0.031977448826637556,0.0,0.0
14,500.0,0.032662728417108156,0.0,0.0
15,500.0,0.03184530124735829,0.0,0.0
16,500.0,0.032116015002884524,0.0,0.0
17,500.0,0.03189136411810978,0.0,0.0
18,500.0,0.03212545411588508,0.0,0.0
19,500.0,0.03170295942618395,0.0,0.0
20,500.0,0.03170484724887501,0.0,0.0
21,500.0,0.0322640202916773,0.0,0.0
22,500.0,0.03239428004872025,0.0,0.0
23,500.0,0.033342722104407585,0.0,0.0
24,500.0,0.032554744966091675,0.0,0.0
25,500.0,0.03174033831282941,0.0,0.0
26,500.0,0.033493370344785944,0.0,0.0
27,500.0,0.03187210832766141,0.0,0.0
28,500.0,0.03135937572005787,0.0,0.0
29,500.0,0.032286296598158515,0.0,0.0
30,500.0,0.034806539719738794,0.0,0.0
31,500.0,0.03176865565137632,0.0,0.0
32,500.0,0.031838882650845335,0.0,0.0
33,500.0,0.03365383526261212,0.0,0.0
34,500.0,0.03517013434520777,0.0,0.0
35,500.0,0.03276769135163704,0.0,0.0
36,500.0,0.031963478939815104,0.0,0.0
37,500.0,0.03226137734054646,0.0,0.0
38,500.0,0.03184983202163494,0.0,0.0
39,500.0,0.03249848785389986,0.0,0.0
40,500.0,0.03213980156715479,0.0,0.0
41,500.0,0.03210619832543671,0.0,0.0
42,500.0,0.03193516160126819,0.0,0.0
43,500.0,0.031826045456909924,0.0,0.0
44,500.0,0.03219341572776102,0.0,0.0
45,500.0,0.0325045288864203,0.0,0.0
46,500.0,0.03176488000644895,0.0,0.0
47,500.0,0.0328888895601267,0.0,0.0
48,500.0,0.0318857006500366,0.0,0.0
