episode,length,time,reward,delta
0,148.0,0.01258951110679618,1.0,0.9999427577780423
1,14.0,0.0009329619105074016,1.0,0.4999713788890211
2,24.0,0.0016635492423802134,1.0,1.0002466635927993
3,33.0,0.0020852888029025962,1.0,0.2499856894445105
4,7.0,0.0004991402856262539,1.0,0.12499284472225525
5,9.0,0.0006207160586768623,1.0,0.062496422361127624
6,13.0,0.0008623573466479684,1.0,0.5001233317963997
7,7.0,0.0005029159307810005,1.0,0.031248211180563867
8,5.0,0.0003609516739970786,1.0,0.015624105590281934
9,5.0,0.00035906385147654873,1.0,0.007812052795140967
10,14.0,0.000897093281821526,1.0,0.003906026397570539
11,9.0,0.0006550744292894706,1.0,0.2500616658981998
12,22.0,0.0015408407757604436,1.0,0.0019530131987852695
13,12.0,0.0008393259114427565,1.0,0.0009765065993926347
14,16.0,0.0011043761992937107,1.0,0.0004882532996963729
15,5.0,0.0003598189804847607,1.0,0.00024412664984807542
16,26.0,0.0017054589032454714,1.0,0.00012206332492392669
17,7.0,0.000541049946491512,1.0,6.103166246185232e-05
18,15.0,0.001013005587196858,1.0,3.0515831231037183e-05
19,6.0,0.0005278351885635857,1.0,1.5257915615629614e-05
20,22.0,0.0014075605028551763,1.0,7.628957807925829e-06
21,11.0,0.0007524860735657057,1.0,3.814478904073937e-06
22,11.0,0.0007925079118535905,1.0,1.9072394519259461e-06
23,15.0,0.0009567484748345123,1.0,9.536197260739954e-07
24,15.0,0.0009903517164389086,1.0,4.768098629259754e-07
25,5.0,0.0003968203027397976,1.0,2.3840493157401e-07
26,6.0,0.0004187190444326916,1.0,1.192024658980273e-07
27,5.0,0.000651298784134724,1.0,5.960123306003595e-08
28,15.0,0.0010062094259524201,1.0,2.9800616418995673e-08
29,5.0,0.00041532096378205097,1.0,0.1250308329490999
30,6.0,0.0004183414799285856,1.0,1.490030832052014e-08
31,11.0,0.0007302097673118624,1.0,7.450154049237767e-09
32,15.0,0.0010062094259524201,1.0,3.725076913596581e-09
