params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""epsilon_decay"": 0.0001, ""alpha"": 0.1, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5}",2.725052991179382,100,0.0714285714285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,2.7755575615628914e-17
"{""epsilon_decay"": 0.0001, ""alpha"": 0.1, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon"": 0.5}",2.678588014441175,100,0.0714285714285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,2.7755575615628914e-17
"{""epsilon_decay"": 0.0001, ""alpha"": 0.1, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon"": 0.5}",2.7194907107800645,100,0.0714285714285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,2.7755575615628914e-17
"{""epsilon_decay"": 0.0001, ""alpha"": 0.1, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon"": 0.5}",2.6973201226023775,100,0.0714285714285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,2.7755575615628914e-17
"{""epsilon_decay"": 0.0001, ""alpha"": 0.1, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5}",2.722129509158549,100,0.0714285714285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,2.7755575615628914e-17
"{""epsilon_decay"": 0.0001, ""alpha"": 0.1, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon"": 0.1}",8.571156940730816,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.1, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon"": 0.1}",8.46647038346191,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.1, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon"": 0.1}",8.500924277926515,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.1, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon"": 0.1}",8.484619909580488,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.1, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon"": 0.1}",8.482900858355151,100,0.0,0.0,0.0,0.0,0.0
