params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon"": 0.3}",6.573084785131869,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon"": 0.3}",6.602521224788688,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon"": 0.3}",6.595886283610525,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3}",6.976417698109799,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon"": 0.5}",37.05150093220709,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5}",7.010926339428806,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon"": 0.5}",6.845815112698801,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.3, ""q_init"": ""random"", ""epsilon"": 0.5}",6.809921564748038,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon"": 0.5}",6.781191548293464,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5}",6.76193689084721,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon"": 0.5}",6.682736693305742,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon"": 0.5}",6.658172346117681,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon"": 0.5}",6.696967854913055,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5}",6.601094786060457,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon"": 0.1}",9.800111306018152,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon"": 0.1}",10.054245071084551,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon"": 0.1}",9.899862339978426,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon"": 0.1}",9.844682796726374,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon"": 0.1}",9.807146843145347,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon"": 0.1}",9.759059094132681,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon"": 0.1}",9.874517566943723,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon"": 0.1}",10.263876062183044,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon"": 0.1}",9.760658457407771,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon"": 0.1}",9.75639952970596,100,0.0,0.0,0.0,0.0,0.0
