episode,length,time,reward,delta
0,39.0,0.003184756663358712,1.0,0.9997892793840037
1,11.0,0.0010617114094202407,1.0,0.09997892793840035
2,11.0,0.001095314651024637,1.0,0.009997892793840002
3,5.0,0.0005546422689803876,1.0,0.0009997892793840446
4,5.0,0.0005274576240026363,1.0,9.997892793833785e-05
5,7.0,0.0009469317975572267,1.0,9.997892793878194e-06
6,7.0,0.000572010236510323,1.0,9.99789279365615e-07
7,6.0,0.000493099253390028,1.0,9.997892802537933e-08
8,5.0,0.0003802074641043873,1.0,9.997892735924552e-09
9,5.0,0.0004115453186841478,1.0,9.997893624102971e-10
10,5.0,0.00040210620591096813,1.0,9.997891403656922e-11
11,6.0,0.0004379748345400003,1.0,9.99778038135446e-12
12,6.0,0.0005168858176602953,1.0,9.99866855977416e-13
13,5.0,0.0004024837703582307,1.0,9.992007221626409e-14
14,5.0,0.0003771869479578527,1.0,9.992007221626409e-15
15,7.0,0.000593153849195005,1.0,8.881784197001252e-16
16,5.0,0.00037831964164070087,1.0,0.0
17,5.0,0.0004187190444326916,1.0,0.0
18,5.0,0.00037605425450237817,1.0,0.0
19,6.0,0.0004753537212991432,1.0,0.0
20,5.0,0.0003768093835105901,1.0,0.0
21,7.0,0.0005180185112294566,1.0,0.0
22,6.0,0.0004779966729984153,1.0,0.0
23,5.0,0.0003752991254941662,1.0,0.0
24,6.0,0.00047610885030735517,1.0,0.0
25,5.0,0.00037416643192500487,1.0,0.0
26,5.0,0.0004183414798717422,1.0,0.0
27,5.0,0.0003805850286653367,1.0,0.0
28,8.0,0.0005991948813743875,1.0,0.0
29,5.0,0.0004202293024491155,1.0,0.0
30,5.0,0.0003624619320135025,1.0,0.0
31,5.0,0.0004198517378881661,1.0,0.0
32,5.0,0.0003647273191518252,1.0,0.0
33,5.0,0.00047686397942925396,1.0,0.0
34,7.0,0.00048252744716137386,1.0,0.0
35,7.0,0.000572765365518535,1.0,0.0
36,5.0,0.00041985173800185294,1.0,0.0
37,5.0,0.00036397219014361326,1.0,0.0
38,6.0,0.0005176409466685072,1.0,0.0
39,9.0,0.0006029705265291341,1.0,0.0
40,5.0,0.00036246193212718936,1.0,0.0
41,5.0,0.0004202293024491155,1.0,0.0
42,8.0,0.0005421826400606733,1.0,0.0
43,5.0,0.00042173956057922624,1.0,0.0
44,5.0,0.00036246193212718936,1.0,0.0
45,5.0,0.0003975754317480096,1.0,0.0
46,5.0,0.00036208436756623996,1.0,0.0
47,6.0,0.00042476007661207404,1.0,0.0
48,7.0,0.000541049946491512,1.0,0.0
49,8.0,0.0005414275109387745,1.0,0.0
50,7.0,0.0005406723820442494,1.0,0.0
51,5.0,0.00036170680300529057,1.0,0.0
52,5.0,0.000361329238558028,1.0,0.0
53,6.0,0.00047950693090115237,1.0,0.0
54,5.0,0.00036208436756623996,1.0,0.0
55,6.0,0.00047988449546210177,1.0,0.0
56,6.0,0.00042173956057922624,1.0,0.0
57,7.0,0.0005387845594668761,1.0,0.0
58,5.0,0.0003617068031189774,1.0,0.0
59,7.0,0.00048214988260042446,1.0,0.0
60,6.0,0.000482527447047687,1.0,0.0
61,5.0,0.0003624619320135025,1.0,0.0
62,5.0,0.0004206068670100649,1.0,0.0
63,5.0,0.0003617068031189774,1.0,0.0
64,5.0,0.0004206068670100649,1.0,0.0
65,7.0,0.00048403770517779776,1.0,0.0
66,5.0,0.00036699270617646107,1.0,0.0
67,7.0,0.0005436928980770972,1.0,0.0
68,7.0,0.00048139475347852567,1.0,0.0
69,5.0,0.0004209844315710143,1.0,0.0
70,5.0,0.00036170680300529057,1.0,0.0
71,5.0,0.0004187190444326916,1.0,0.0
72,7.0,0.0006207160586200189,1.0,0.0
73,5.0,0.0003968203026261108,1.0,0.0
74,6.0,0.00048177231803947507,1.0,0.0
75,7.0,0.00047988449546210177,1.0,0.0
76,5.0,0.00036737027073741046,1.0,0.0
