episode,length,time,reward,delta
0,500.0,0.03438782067507873,0.0,0.0
1,500.0,0.03383770918014761,0.0,0.0
2,181.0,0.011844953888044074,1.0,1.0
3,278.0,0.018046828571414153,1.0,0.5
4,144.0,0.011019597863537456,1.0,0.25
5,154.0,0.010233130983920091,1.0,0.125
6,26.0,0.0016767640003081397,1.0,0.0625
7,25.0,0.0016076696944082869,1.0,0.03125
8,18.0,0.001336955938995743,1.0,0.015625
9,13.0,0.0009012464914803786,1.0,0.0078125
10,13.0,0.0009042670075132264,1.0,0.00390625
11,5.0,0.00036397219014361326,1.0,0.001953125
12,12.0,0.0008227130728073462,1.0,0.0009765625
13,6.0,0.0005082018338953276,1.0,0.00048828125
14,5.0,0.00036359462558266387,1.0,0.000244140625
15,6.0,0.0005202838982540925,1.0,0.0001220703125
16,5.0,0.00036397219014361326,1.0,6.103515625e-05
17,6.0,0.00042476007661207404,1.0,3.0517578125e-05
18,10.0,0.000707933461058019,1.0,1.52587890625e-05
19,7.0,0.0005327435271738068,1.0,7.62939453125e-06
20,5.0,0.00036774783529835986,1.0,3.814697265625e-06
21,10.0,0.0007585271057450882,1.0,1.9073486328125e-06
22,7.0,0.0005527544464030143,1.0,9.5367431640625e-07
23,8.0,0.0005478461077927932,1.0,4.76837158203125e-07
24,19.0,0.0013294046486862499,1.0,2.384185791015625e-07
25,11.0,0.0007724969927949132,1.0,1.1920928955078125e-07
26,14.0,0.0009537279587448211,1.0,5.960464477539063e-08
27,14.0,0.0009499523135900745,1.0,2.9802322387695312e-08
28,9.0,0.000650166090622406,1.0,1.4901161193847656e-08
29,7.0,0.0004847928340723229,1.0,7.450580596923828e-09
30,5.0,0.00041003506055403705,1.0,3.725290298461914e-09
31,10.0,0.0007120866706600282,1.0,1.862645149230957e-09
32,23.0,0.001440408615508204,1.0,9.313225746154785e-10
33,10.0,0.0007264341221571158,1.0,4.656612873077393e-10
34,5.0,0.0007049129449114844,1.0,2.3283064365386963e-10
35,5.0,0.0005210390272623044,1.0,1.1641532182693481e-10
36,5.0,0.00035491064181769616,1.0,5.820766091346741e-11
37,5.0,0.0004085248026513,1.0,2.9103830456733704e-11
38,10.0,0.000661493025972959,1.0,1.4551915228366852e-11
39,7.0,0.0004617613989239544,1.0,7.275957614183426e-12
40,10.0,0.0006913206224226087,1.0,3.637978807091713e-12
41,14.0,0.0009752491359904525,1.0,1.8189894035458565e-12
42,12.0,0.0008094983148794199,1.0,9.094947017729282e-13
43,7.0,0.0006056134781147193,1.0,4.547473508864641e-13
44,5.0,0.0003669927062901479,1.0,2.2737367544323206e-13
45,5.0,0.00041041262511498644,1.0,1.1368683772161603e-13
46,13.0,0.0008884092981134017,1.0,5.684341886080802e-14
47,11.0,0.0007672110895100559,1.0,2.842170943040401e-14
48,9.0,0.000603725655537346,1.0,1.4210854715202004e-14
49,11.0,0.0007260565577098532,1.0,7.105427357601002e-15
50,5.0,0.0004081472380903506,1.0,3.552713678800501e-15
51,5.0,0.00036397219014361326,1.0,1.7763568394002505e-15
52,16.0,0.0011289178926290333,1.0,8.881784197001252e-16
53,5.0,0.00036359462558266387,1.0,4.440892098500626e-16
54,10.0,0.0006799936870720558,1.0,2.220446049250313e-16
55,8.0,0.0006112769458468392,1.0,1.1102230246251565e-16
56,10.0,0.0006599827679565351,1.0,0.0
57,7.0,0.0004576081892082584,1.0,0.0
58,10.0,0.0007385161866295675,1.0,0.0
59,7.0,0.0005418050756134107,1.0,0.0
60,7.0,0.00045874088277741976,1.0,0.0
61,11.0,0.0007449347832562125,1.0,0.0
62,5.0,0.00040323889936644264,1.0,0.0
63,5.0,0.00034396127091440576,1.0,0.0
