steps,time,reward,delta,converged
1,0.0019070783529286928,0.03571428571428571,0.9993799488869204,False
2,0.0017673794833115153,0.038461538461538464,0.9993799488869204,False
3,0.010245590612839806,0.006993006993006993,0.9993799488869204,False
4,0.0008072329278547841,0.08333333333333333,0.9993799488869204,False
5,0.0008000592021062403,0.08333333333333333,0.9993799488869204,False
6,0.011912160371281288,0.00546448087431694,1.0002656248956474,False
7,0.0026051951366810044,0.047619047619047616,1.0002656248956474,False
8,0.0018561071437659393,0.034482758620689655,1.0002656248956474,False
9,0.0003752991254657445,0.16666666666666666,1.0002656248956474,False
10,0.0025062732343883454,0.02564102564102564,1.0002656248956474,False
11,0.0018168404344578448,0.03571428571428571,1.0002656248956474,False
12,0.0005754083171325419,0.1111111111111111,1.0002656248956474,False
13,0.000551244188329747,0.1111111111111111,1.0002656248956474,False
14,0.0006082564297287263,0.1111111111111111,1.0002656248956474,False
15,0.000618828236099489,0.1111111111111111,1.0002656248956474,False
16,0.0006735750903885673,0.09090909090909091,1.0002656248956474,False
17,0.0009069099591556551,0.07142857142857142,1.0002656248956474,False
18,0.0014483374701796947,0.043478260869565216,1.0002656248956474,False
19,0.0007354956704830329,0.09090909090909091,1.0002656248956474,False
20,0.0007132193642291895,0.1,1.0002656248956474,False
21,0.0010277306031696298,0.0625,1.0002656248956474,False
22,0.0007286995092385951,0.09090909090909091,1.0002656248956474,False
23,0.0009699632327624386,0.06666666666666667,1.0002656248956474,False
24,0.0008472547661995122,0.07692307692307693,1.0002656248956474,False
25,0.0005497339302849014,0.125,1.0002656248956474,False
26,0.0009620343780056828,0.07142857142857142,1.0002656248956474,False
27,0.0007271892511937494,0.09090909090909091,1.0002656248956474,False
28,0.0010805896349381783,0.058823529411764705,1.0002656248956474,False
29,0.0011425102150042221,0.05555555555555555,1.0002656248956474,False
30,0.0011391121343820032,0.058823529411764705,1.0002656248956474,False
31,0.0007245462996081642,0.09090909090909091,1.0002656248956474,False
32,0.0010737934737221622,0.0625,1.0002656248956474,False
33,0.000663003284074648,0.1,1.0002656248956474,False
34,0.0006648911066235996,0.1,1.0002656248956474,False
35,0.0006037256555941894,0.1111111111111111,1.0002656248956474,False
36,0.0011980121983583558,0.05263157894736842,1.0002656248956474,False
37,0.0004900787373003368,0.14285714285714285,1.0002656248956474,False
38,0.001022444700026881,0.0625,1.0002656248956474,False
39,0.0006358186391537402,0.1,1.0002656248956474,False
40,0.00037303373841268694,0.16666666666666666,1.0002656248956474,False
41,0.001225196843250842,0.05263157894736842,1.0002656248956474,False
42,0.0005523768818704866,0.1111111111111111,1.0002656248956474,False
43,0.0008340400082431643,0.07692307692307693,1.0002656248956474,False
44,0.0004111677541516201,0.16666666666666666,1.0002656248956474,False
45,0.0006690443162540305,0.09090909090909091,1.0002656248956474,False
46,0.000786466879674208,0.07692307692307693,1.0002656248956474,False
47,0.0005901333331337355,0.1111111111111111,1.0002656248956474,False
48,0.00046780243107491515,0.14285714285714285,1.0002656248956474,False
49,0.0011968795048176162,0.05263157894736842,1.0002656248956474,False
50,0.0007819361055112495,0.08333333333333333,1.0002656248956474,False
51,0.00036888052875383437,0.16666666666666666,1.0002656248956474,False
52,0.0005436928980770972,0.125,1.0002656248956474,False
53,0.0007030251223909545,0.1,1.0002656248956474,False
54,0.0009597689909526252,0.06666666666666667,1.0002656248956474,False
55,0.0009016240560129063,0.07142857142857142,1.0002656248956474,False
56,0.0005455807206544705,0.125,1.0002656248956474,False
57,0.0006044807846024014,0.1,1.0002656248956474,False
58,0.0012251968432792637,0.05555555555555555,1.0002656248956474,False
59,0.0004613838343345833,0.125,1.0002656248956474,False
60,0.0008385707823777011,0.07692307692307693,1.0002656248956474,False
61,0.0006694218807865582,0.1,1.0002656248956474,False
62,0.0005557749624927055,0.125,1.0002656248956474,False
63,0.0006309103005150973,0.09090909090909091,1.0002656248956474,False
64,0.00042324981856722843,0.14285714285714285,1.0002656248956474,False
65,0.0007109539771477102,0.1111111111111111,1.0002656248956474,False
66,0.0006059910426756687,0.1111111111111111,1.0002656248956474,False
67,0.0004636492214160626,0.125,1.0002656248956474,False
68,0.0010518947320008465,0.058823529411764705,1.0002656248956474,False
69,0.0013497931324195633,0.05263157894736842,1.0002656248956474,False
70,0.0007694764765915352,0.08333333333333333,1.0002656248956474,False
71,0.000370013222294574,0.16666666666666666,1.0002656248956474,False
72,0.0005470909786993161,0.125,1.0002656248956474,False
73,0.0007388937511052518,0.1,1.0002656248956474,False
74,0.0009624119425382105,0.06666666666666667,1.0002656248956474,False
75,0.0006044807846024014,0.1111111111111111,1.0002656248956474,False
76,0.0004292908507750326,0.14285714285714285,1.0002656248956474,False
77,0.0007245462996081642,0.09090909090909091,1.0002656248956474,False
78,0.0009631670715464224,0.06666666666666667,1.0002656248956474,False
79,0.0006063686071797747,0.1111111111111111,1.0002656248956474,False
80,0.0007249238641122702,0.09090909090909091,1.0002656248956474,False
81,0.0010805896349381783,0.058823529411764705,1.0002656248956474,False
82,0.0005776737042424429,0.1111111111111111,1.0002656248956474,False
83,0.000786844444178314,0.07692307692307693,1.0002656248956474,False
84,0.0004881909147513852,0.125,1.0002656248956474,False
85,0.0004666697375057538,0.14285714285714285,1.0002656248956474,False
86,0.001002433780854517,0.0625,1.0002656248956474,False
87,0.00042966841527913857,0.14285714285714285,1.0002656248956474,False
88,0.0005217941563557815,0.125,1.0002656248956474,False
