step,reward,mean,median,std,max,min
35,0.020833333333333332,0.020833333333333336,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
36,0.020833333333333332,0.020833333333333336,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
37,0.020833333333333332,0.02083333333333334,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
38,0.020833333333333332,0.02083333333333334,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
39,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
40,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
41,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
42,0.020833333333333332,0.020833333333333336,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
43,0.020833333333333332,0.020833333333333336,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
44,0.020833333333333332,0.020833333333333336,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
45,0.020833333333333332,0.020833333333333336,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
46,0.020833333333333332,0.020833333333333336,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
47,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
48,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
49,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
50,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
51,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
52,0.020833333333333332,0.020833333333333325,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
53,0.020833333333333332,0.020833333333333325,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
54,0.020833333333333332,0.020833333333333325,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
55,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
56,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
57,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
58,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
59,0.020833333333333332,0.020833333333333325,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
60,0.020833333333333332,0.020833333333333325,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
61,0.020833333333333332,0.020833333333333325,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
62,0.020833333333333332,0.020833333333333322,0.020833333333333332,1.0408340855860843e-17,0.020833333333333332,0.020833333333333332
63,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
64,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
65,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
66,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
67,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
68,0.020833333333333332,0.020833333333333325,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
69,0.020833333333333332,0.020833333333333325,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
70,0.020833333333333332,0.020833333333333325,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
71,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
72,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
73,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
74,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
75,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
76,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
77,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
78,0.020833333333333332,0.020833333333333325,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
79,0.020833333333333332,0.020833333333333336,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
80,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
81,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
82,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
83,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
84,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
85,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
86,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
87,0.020833333333333332,0.020833333333333336,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
88,0.020833333333333332,0.020833333333333336,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
89,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
90,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
91,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
92,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
93,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
94,0.020833333333333332,0.02083333333333333,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
95,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332
96,0.020833333333333332,0.020833333333333336,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
97,0.020833333333333332,0.020833333333333336,0.020833333333333332,3.469446951953614e-18,0.020833333333333332,0.020833333333333332
98,0.020833333333333332,0.02083333333333334,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
99,0.020833333333333332,0.02083333333333334,0.020833333333333332,6.938893903907228e-18,0.020833333333333332,0.020833333333333332
