episode,length,time,reward,delta
0,500.0,0.035095754135909374,0.0,-1.8958790418388443e-05
1,500.0,0.031616874717201426,0.0,-0.00020141255764504366
2,500.0,0.03242599546774727,0.0,-7.30970096976719e-05
3,500.0,0.031935916730617464,0.0,-9.1814792674853e-06
4,283.0,0.0175824242210183,1.0,0.9998047794183621
5,422.0,0.025778217094739375,1.0,1.0001377494567605
6,468.0,0.03147868610585647,1.0,0.499902389709181
7,364.0,0.025215268407009717,1.0,0.5000688747283802
8,372.0,0.023703877663137973,1.0,0.2499511948545905
9,422.0,0.026461608862973662,1.0,0.12497559742729525
10,264.0,0.01672875085796477,1.0,0.25003443736419007
11,297.0,0.018696617097248236,1.0,0.062487798713647624
12,303.0,0.018988096901466633,1.0,0.12501721868209503
13,276.0,0.017714571800297563,1.0,0.031243899356823812
14,270.0,0.017024761436005065,1.0,0.015621949678411906
15,202.0,0.012799059411463531,1.0,0.06250860934104752
16,260.0,0.01680350863171043,1.0,0.0078109748392058975
17,238.0,0.015040659922306077,1.0,0.031254304670523814
18,179.0,0.012003153418845613,1.0,0.0039054874196029488
19,219.0,0.01378941112807297,1.0,0.015627152335261907
20,164.0,0.010312797096048598,1.0,0.0019527437098014744
21,200.0,0.012598572654951568,1.0,0.007813576167631009
22,177.0,0.01165579406733741,1.0,0.0009763718549007372
23,155.0,0.018527090631323517,1.0,0.0039067880838155045
24,167.0,0.028239937716989516,1.0,0.0004881859274503686
25,151.0,0.01579239086686357,1.0,0.0019533940419077522
26,147.0,0.009828381826082477,1.0,0.0002440929637251843
27,164.0,0.010666197480077244,1.0,0.0009766970209539316
28,125.0,0.008119902407088375,1.0,0.00012204648186253664
29,159.0,0.010179516823427548,1.0,6.102324093126832e-05
30,118.0,0.007554310767318384,1.0,0.0004883485104769658
31,134.0,0.008576755466947361,1.0,3.0511620465523137e-05
32,155.0,0.009870291487459326,1.0,0.0002441742552384829
33,100.0,0.006347614585138217,1.0,1.5255810232650546e-05
34,153.0,0.009718510553284432,1.0,0.00012208712761929696
35,132.0,0.008547682999505923,1.0,7.627905116214251e-06
36,117.0,0.007530146638146107,1.0,6.10435638097595e-05
37,91.0,0.005760124203789019,1.0,3.813952557996103e-06
38,119.0,0.007783492426369776,1.0,3.052178190476873e-05
39,93.0,0.006158077199870604,1.0,1.9069762788870293e-06
40,113.0,0.0073794983977677475,1.0,9.534881393324923e-07
41,100.0,0.006492221793450881,1.0,1.5260890952495387e-05
42,79.0,0.004934390614380391,1.0,4.7674406977726846e-07
43,119.0,0.007663049346774642,1.0,7.630445476136671e-06
44,74.0,0.0046489518431371835,1.0,2.3837203477761193e-07
45,118.0,0.007475777349100099,1.0,3.815222737957313e-06
46,67.0,0.004934390614380391,1.0,1.1918601727778366e-07
47,109.0,0.00745991963913184,1.0,1.907611369089679e-06
48,77.0,0.006440495455535711,1.0,5.959300852786953e-08
49,105.0,0.007102743610175821,1.0,9.538056844338172e-07
50,47.0,0.003076395648349717,1.0,2.9796504152912462e-08
51,56.0,0.003658222562080482,1.0,1.4898252187478533e-08
52,82.0,0.005422581529273884,1.0,7.449125982716964e-09
53,85.0,0.005467511706683581,1.0,4.769028423279309e-07
54,76.0,0.005049547791259101,1.0,3.7245631023807846e-09
55,67.0,0.004334440603997791,1.0,2.3845142105294315e-07
56,66.0,0.004489242054205533,1.0,1.8622816622126948e-09
57,81.0,0.005911150008614641,1.0,1.1922571041544927e-07
58,51.0,0.0032644227758282796,1.0,9.311407200840449e-10
59,73.0,0.004663299294861645,1.0,4.655704710643249e-10
60,50.0,0.0032334624856957817,1.0,2.3278512450986e-10
61,69.0,0.004370686797756207,1.0,5.961285531874694e-08
62,49.0,0.00313605084147639,1.0,1.1639245123262754e-10
63,74.0,0.004763731454659137,1.0,5.819633663861623e-11
64,57.0,0.0036148026433693303,1.0,2.980642777039577e-08
65,48.0,0.0030699770518367586,1.0,2.9098279341610578e-11
66,68.0,0.004417504796947469,1.0,1.4903213996220188e-08
67,38.0,0.0025138245246125734,1.0,1.4549028648502826e-11
68,57.0,0.0036974892714169982,1.0,7.451607109132397e-09
69,34.0,0.002284265301113919,1.0,7.274403301948951e-12
70,51.0,0.0032104310503200395,1.0,3.637312673276938e-12
71,67.0,0.004329154700826621,1.0,3.725803443543896e-09
72,44.0,0.002858918489437201,1.0,1.8187673589409314e-12
73,31.0,0.0021000138190174766,1.0,9.092726571680032e-13
74,52.0,0.0038088708024588414,1.0,1.8629016107496454e-09
75,42.0,0.004003694090897625,1.0,4.545253062815391e-13
76,51.0,0.003615935336711118,1.0,9.314506943525203e-10
77,32.0,0.0021430561732813658,1.0,2.2715163083830703e-13
78,53.0,0.0034067645965478732,1.0,4.657254581985626e-10
79,34.0,0.0022431107690863428,1.0,1.13464793116691e-13
80,39.0,0.0025417642987122235,1.0,5.6621374255882984e-14
81,31.0,0.002033562464930583,1.0,2.8199664825478976e-14
82,57.0,0.003569872466414381,1.0,2.3286284012158376e-10
83,30.0,0.0019308649175400205,1.0,1.3988810110276972e-14
84,33.0,0.0020837785450567026,1.0,6.8833827526759706e-15
85,32.0,0.00205319581891672,1.0,3.3306690738754696e-15
86,31.0,0.0019708867553163145,1.0,1.5543122344752192e-15
87,36.0,0.002301633268416481,1.0,1.1643153108309434e-10
88,31.0,0.001965978417047154,1.0,6.661338147750939e-16
89,30.0,0.002023745787482767,1.0,2.220446049250313e-16
90,29.0,0.001936150820711191,1.0,2.220446049250313e-16
91,29.0,0.0018919757726507669,1.0,2.220446049250313e-16
92,29.0,0.0018481782890376053,1.0,2.220446049250313e-16
93,30.0,0.0018326981439713563,1.0,2.220446049250313e-16
94,31.0,0.0019440796750131994,1.0,2.220446049250313e-16
95,29.0,0.0017968295151149505,1.0,2.220446049250313e-16
96,29.0,0.001771532693055633,1.0,2.220446049250313e-16
97,30.0,0.0018991494980582502,1.0,2.220446049250313e-16
98,30.0,0.001886689869024849,1.0,2.220446049250313e-16
99,29.0,0.001855352014899836,1.0,2.220446049250313e-16
100,31.0,0.0020807580285691074,1.0,2.220446049250313e-16
101,29.0,0.0017896557897074672,1.0,2.220446049250313e-16
102,29.0,0.0018357186600042041,1.0,2.220446049250313e-16
103,31.0,0.0019720194491128495,1.0,2.220446049250313e-16
104,29.0,0.00298200452061792,1.0,2.220446049250313e-16
105,29.0,0.001969754061974527,1.0,2.220446049250313e-16
106,31.0,0.0020007143516522774,1.0,2.220446049250313e-16
107,29.0,0.0019391713367440389,1.0,2.220446049250313e-16
108,29.0,0.001936150820711191,1.0,2.220446049250313e-16
109,29.0,0.0019221809334339923,1.0,2.220446049250313e-16
110,31.0,0.002121534995694674,1.0,2.220446049250313e-16
111,29.0,0.0019384162073947664,1.0,2.220446049250313e-16
112,30.0,0.0021385253990047204,1.0,2.220446049250313e-16
113,30.0,0.002034317593825108,1.0,2.220446049250313e-16
114,29.0,0.001924446320572315,1.0,2.220446049250313e-16
115,29.0,0.002132106802491762,1.0,2.220446049250313e-16
116,29.0,0.001920670675644942,1.0,2.220446049250313e-16
117,29.0,0.0019131193848807015,1.0,2.220446049250313e-16
118,31.0,0.002059991980331688,1.0,2.220446049250313e-16
119,30.0,0.0019965611427323893,1.0,2.220446049250313e-16
120,30.0,0.0019912752395612188,1.0,2.220446049250313e-16
121,29.0,0.0018814039658536785,1.0,2.220446049250313e-16
122,31.0,0.0019931630617975316,1.0,2.220446049250313e-16
123,31.0,0.002066033012852131,1.0,2.220446049250313e-16
124,29.0,0.0019399264651838166,1.0,2.220446049250313e-16
125,29.0,0.001931242481987283,1.0,2.220446049250313e-16
126,33.0,0.002166842737551633,1.0,2.220446049250313e-16
127,29.0,0.0019372835140529787,1.0,2.220446049250313e-16
128,29.0,0.0018259019825563882,1.0,2.220446049250313e-16
129,29.0,0.0017809718060561863,1.0,2.220446049250313e-16
130,35.0,0.002197047898789606,1.0,2.220446049250313e-16
131,29.0,0.0018591276598272088,1.0,2.220446049250313e-16
132,29.0,0.0018323205790693464,1.0,2.220446049250313e-16
133,29.0,0.0018296776279385085,1.0,2.220446049250313e-16
134,29.0,0.0018115545312866743,1.0,2.220446049250313e-16
135,31.0,0.0019335078686708584,1.0,2.220446049250313e-16
136,29.0,0.0018459129018992826,1.0,2.220446049250313e-16
137,29.0,0.0018285449345967209,1.0,2.220446049250313e-16
138,31.0,0.001940681594533089,1.0,2.220446049250313e-16
139,29.0,0.0018149526117667847,1.0,2.220446049250313e-16
140,29.0,0.001764736531640665,1.0,2.220446049250313e-16
141,32.0,0.002041491319232591,1.0,2.220446049250313e-16
142,30.0,0.0019380386434022512,1.0,2.220446049250313e-16
143,29.0,0.0018209936442872277,1.0,2.220446049250313e-16
144,30.0,0.0018885776917159092,1.0,2.220446049250313e-16
145,31.0,0.001995806013383117,1.0,2.220446049250313e-16
146,29.0,0.0018160853055633197,1.0,2.220446049250313e-16
147,29.0,0.0018795161436173657,1.0,2.220446049250313e-16
148,30.0,0.001864791127445642,1.0,2.220446049250313e-16
149,29.0,0.002449638557209255,1.0,2.220446049250313e-16
