step,reward,mean,median,std,max,min
36,0.08333333333333333,0.08333333333333334,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
37,0.08333333333333333,0.08333333333333336,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
38,0.08333333333333333,0.08333333333333336,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
39,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
40,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
41,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
42,0.08333333333333333,0.08333333333333334,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
43,0.08333333333333333,0.08333333333333334,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
44,0.08333333333333333,0.08333333333333334,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
45,0.08333333333333333,0.08333333333333334,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
46,0.08333333333333333,0.08333333333333334,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
47,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
48,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
49,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
50,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
51,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
52,0.08333333333333333,0.0833333333333333,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
53,0.08333333333333333,0.0833333333333333,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
54,0.08333333333333333,0.0833333333333333,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
55,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
56,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
57,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
58,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
59,0.08333333333333333,0.0833333333333333,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
60,0.08333333333333333,0.0833333333333333,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
61,0.08333333333333333,0.0833333333333333,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
62,0.08333333333333333,0.08333333333333329,0.08333333333333333,4.163336342344337e-17,0.08333333333333333,0.08333333333333333
63,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
64,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
65,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
66,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
67,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
68,0.08333333333333333,0.0833333333333333,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
69,0.08333333333333333,0.0833333333333333,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
70,0.08333333333333333,0.0833333333333333,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
71,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
72,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
73,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
74,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
75,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
76,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
77,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
78,0.08333333333333333,0.0833333333333333,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
79,0.08333333333333333,0.08333333333333334,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
80,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
81,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
82,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
83,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
84,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
85,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
86,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
87,0.08333333333333333,0.08333333333333334,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
88,0.08333333333333333,0.08333333333333334,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
89,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
90,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
91,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
92,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
93,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
94,0.08333333333333333,0.08333333333333331,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
95,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
96,0.08333333333333333,0.08333333333333334,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
97,0.08333333333333333,0.08333333333333334,0.08333333333333333,1.3877787807814457e-17,0.08333333333333333,0.08333333333333333
98,0.08333333333333333,0.08333333333333336,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
99,0.08333333333333333,0.08333333333333336,0.08333333333333333,2.7755575615628914e-17,0.08333333333333333,0.08333333333333333
