episode,length,time,reward,delta
0,500.0,0.03385356688977481,0.0,-4.912181100916521e-05
1,500.0,0.035223748505814,0.0,-0.00017031833294254764
2,500.0,0.03390680348547903,0.0,-2.0274597754585172e-05
3,500.0,0.03309881542918447,0.0,-0.00015848707557793032
4,319.0,0.02260138928613742,1.0,0.9994937948619387
5,445.0,0.03045737409956928,1.0,0.09994937948619387
6,369.0,0.023772971968355705,1.0,0.009994937948619387
7,270.0,0.017316996369117987,1.0,0.000999493794861972
8,247.0,0.017739491057909618,1.0,9.99493794862083e-05
9,194.0,0.012645013090150314,1.0,9.99493794862083e-06
10,204.0,0.013505482614164066,1.0,9.994937948398785e-07
11,172.0,0.01197294825760764,1.0,9.994937943957893e-08
12,208.0,0.014953442519981763,1.0,9.994937988366814e-09
13,127.0,0.008088564552963362,1.0,9.99493821041142e-10
14,222.0,0.014587582507374464,1.0,9.994938210411419e-11
15,136.0,0.008737597950130294,1.0,9.994893801490434e-12
16,165.0,0.010666575044524507,1.0,9.99422766767566e-13
17,256.0,0.016445199908957875,1.0,9.992007221626409e-14
18,288.0,0.02003432816491113,1.0,9.992007221626409e-15
19,106.0,0.00685430616067606,1.0,1.1102230246251565e-15
20,114.0,0.007242820044666587,1.0,2.220446049250313e-16
21,122.0,0.007939049005472043,1.0,0.0
22,106.0,0.00716617444777512,1.0,0.0
23,119.0,0.007714398119787802,1.0,0.0
24,99.0,0.006394055019882217,1.0,0.0
25,121.0,0.007733276346698403,1.0,0.0
26,101.0,0.006794273404011619,1.0,0.0
27,109.0,0.010367166386458848,1.0,0.0
28,100.0,0.006545080825162586,1.0,0.0
29,99.0,0.006425392874916724,1.0,0.0
30,97.0,0.006274744634538365,1.0,0.0
31,80.0,0.005100519000734494,1.0,0.0
32,102.0,0.006568867389432853,1.0,0.0
33,64.0,0.004084115333171212,1.0,0.0
34,100.0,0.006333644698315766,1.0,0.0
35,88.0,0.0056551612688053865,1.0,0.0
36,86.0,0.005458450157675543,1.0,0.0
37,66.0,0.004250998847055598,1.0,0.0
38,80.0,0.0051699908699447406,1.0,0.0
39,58.0,0.00368729502952192,1.0,0.0
40,76.0,0.004822253954444022,1.0,0.0
41,64.0,0.004788273147823929,1.0,0.0
42,78.0,0.0050974984842468984,1.0,0.0
43,82.0,0.0053504667075685575,1.0,0.0
44,59.0,0.0037073059493195615,1.0,0.0
45,66.0,0.004152832074396429,1.0,0.0
46,77.0,0.005051058049502899,1.0,0.0
47,57.0,0.0037492156097869156,1.0,0.0
48,69.0,0.004346900233031192,1.0,0.0
49,66.0,0.0040863807198547875,1.0,0.0
