episode,length,time,reward,delta
0,500.0,0.03419224225763173,0.0,-0.00013302090253112638
1,500.0,0.0325415302086185,0.0,-5.8723731546781214e-05
2,500.0,0.03175997166727029,0.0,-4.9155928948363016e-05
3,500.0,0.032012939891501446,0.0,-3.1925497291221836e-05
4,500.0,0.030391300309929647,0.0,-0.0001346821158411048
5,500.0,0.03166784592667682,0.0,-7.272983888337664e-05
6,500.0,0.032008409116315306,0.0,-0.00013149641026503369
7,500.0,0.03114227612513787,0.0,-0.00011940745331998515
8,500.0,0.03025613221416279,0.0,-0.00021686604188514598
9,500.0,0.030299552132419194,0.0,-0.00013145984917220836
10,500.0,0.03227119401708478,0.0,-1.992668064706078e-05
11,500.0,0.030662014065455878,0.0,-3.38410595822585e-05
12,500.0,0.030881379047059454,0.0,-7.804943112562515e-05
13,500.0,0.03058612359836843,0.0,-8.753898224837183e-05
14,500.0,0.0313386096713657,0.0,-2.21158055973058e-05
15,500.0,0.030798314854109776,0.0,-0.00017204587033105775
16,500.0,0.030700903209435637,0.0,-1.8159114194173635e-05
17,500.0,0.03127215831682406,0.0,-7.393511982966848e-06
18,500.0,0.030692596790686366,0.0,-7.970266195782316e-07
19,500.0,0.03186304678001761,0.0,-0.00028760738178239595
20,500.0,0.03170673507156607,0.0,-2.025939452355516e-06
21,451.0,0.02862694134182675,1.0,0.9993805532246263
22,500.0,0.03218888495393912,0.0,-0.00028990738891808583
23,500.0,0.03454413238341658,0.0,-0.0005407863605056729
24,472.0,0.029867618330172263,1.0,0.8994424979021636
25,500.0,0.030340329100909003,0.0,-0.00020768761247289867
26,500.0,0.03426813272471918,0.0,-0.0002619793826508064
27,500.0,0.05788781350111094,0.0,-1.7722307525562027e-08
28,500.0,0.03222739653483586,0.0,-0.00036882349312940775
29,500.0,0.033992888194916304,0.0,-7.394355527239223e-05
30,464.0,0.031026741384266643,1.0,0.8094982481119473
31,479.0,0.031150204979894625,1.0,0.7285484233007525
32,500.0,0.03286321517407487,0.0,-0.00012991777411399324
33,500.0,0.03198009177867789,0.0,-0.000349688483260124
34,500.0,0.031746756909342366,0.0,-4.0503137216744465e-05
35,436.0,0.031077335029294773,1.0,0.6556935809706772
36,500.0,0.03450373297982878,0.0,-5.969090602557693e-05
37,500.0,0.03110187672155007,0.0,-1.0410068919580612e-05
38,338.0,0.021407907862339925,1.0,0.5901242228736095
39,473.0,0.029185359257098753,1.0,0.5311118005862485
40,477.0,0.02969016300903604,1.0,0.4780006205276237
41,446.0,0.027616578706329165,1.0,0.4302005584748614
42,486.0,0.030918002804355638,1.0,0.38718050262737524
43,442.0,0.027594302399847948,1.0,0.3484624523646377
44,426.0,0.02665680971585971,1.0,0.31361620712817395
45,429.0,0.02741835733741027,1.0,0.2822545864153565
46,474.0,0.02914458228951844,1.0,0.2540291277738208
47,427.0,0.026403086363643524,1.0,0.22862621499643876
48,443.0,0.027062691567152797,1.0,0.20576359349679485
49,407.0,0.025806911997278803,1.0,0.18518723414711535
50,408.0,0.025642671434980002,1.0,0.16666851073240385
51,391.0,0.025381396791999578,1.0,0.15000165965916346
52,455.0,0.030661636500553868,1.0,0.1350014936932471
53,383.0,0.02398591835390107,1.0,0.12150134432392234
54,360.0,0.02531683326105849,1.0,0.10935120989153013
55,387.0,0.024246815431979485,1.0,0.09841608890237707
56,425.0,0.027054007583501516,1.0,0.08857448001213941
57,371.0,0.022552305899807834,1.0,0.0797170320109255
58,392.0,0.024191691013584204,1.0,0.07174532880983298
59,362.0,0.022419025626732036,1.0,0.06457079592884973
60,330.0,0.020137780841650965,1.0,0.05811371633596474
61,404.0,0.024394443156779744,1.0,0.052302344702368275
62,382.0,0.023004628185844922,1.0,0.047072110232131426
63,338.0,0.02083778544783854,1.0,0.04236489920891828
64,379.0,0.0238752919522085,1.0,0.03812840928802641
65,339.0,0.021997286065925437,1.0,0.03431556835922378
66,349.0,0.022649339979579963,1.0,0.030884011523301447
67,333.0,0.022212120273252367,1.0,0.027795610370971335
68,325.0,0.023935324709782435,1.0,0.025016049333874246
69,362.0,0.023435429294295318,1.0,0.022514444400486777
70,309.0,0.019518575040819997,1.0,0.02026299996043812
71,315.0,0.020368095194498892,1.0,0.018236699964394365
72,332.0,0.020903859237478173,1.0,0.016413029967954906
73,329.0,0.021295393637956295,1.0,0.01477172697115936
74,284.0,0.018336420553168864,1.0,0.013294554274043469
75,301.0,0.018541438082138484,1.0,0.0119650988466391
76,329.0,0.020940860559676366,1.0,0.01076858896197519
77,312.0,0.021057905559246137,1.0,0.009691730065777726
78,306.0,0.0238628323231751,1.0,0.008722557059199998
79,294.0,0.018300929487850226,1.0,0.00785030135328002
80,272.0,0.016545632069210114,1.0,0.007065271217951974
81,304.0,0.01987688376357255,1.0,0.0063587440961567765
82,266.0,0.01665135013354302,1.0,0.005722869686541121
