episode,length,time,reward,delta
0,37.0,0.002832488973126601,1.0,1.0003563483789808
1,192.0,0.014365574573957929,1.0,0.5001781741894905
2,23.0,0.0015918119850084622,1.0,0.2500890870947452
3,19.0,0.0013014648745865998,1.0,0.1250445435473726
4,22.0,0.001645426145842066,1.0,0.0625222717736863
5,41.0,0.0028287133279718546,1.0,0.031261135886843094
6,9.0,0.0006131647683105257,1.0,0.015630567943421547
7,16.0,0.0011538371502410882,1.0,0.007815283971710718
8,18.0,0.0012470955848584708,1.0,0.003907641985855359
9,7.0,0.0005301005758155952,1.0,0.001953820992927735
10,11.0,0.0007679662187456415,1.0,0.0009769104964638675
11,14.0,0.0009658100232172728,1.0,0.0004884552482319338
12,7.0,0.000545958285101733,1.0,0.00024422762411591137
13,7.0,0.00048705822109695873,1.0,0.00012211381205795568
14,10.0,0.0007075558964970696,1.0,6.105690602886682e-05
15,14.0,0.000980535039161623,1.0,3.052845301443341e-05
16,12.0,0.0008831233949422312,1.0,1.5264226507216705e-05
17,11.0,0.0007834463635845168,1.0,7.632113253608352e-06
18,14.0,0.0009627895069570513,1.0,3.816056626693154e-06
19,10.0,0.000724923864027005,1.0,1.908028313346577e-06
20,18.0,0.0012025429725781578,1.0,9.540141565622662e-07
21,7.0,0.0005433153337435215,1.0,4.770070782811331e-07
22,11.0,0.0007815585408934567,1.0,2.3850353914056655e-07
23,9.0,0.0006622481550948578,1.0,1.1925176957028327e-07
24,8.0,0.0005440704626380466,1.0,5.962588467411933e-08
25,9.0,0.0006067461715701938,1.0,2.981294233705967e-08
26,9.0,0.0006633808486640191,1.0,1.4906471168529833e-08
27,7.0,0.0005429377690688852,1.0,7.453235584264917e-09
28,8.0,0.0006082564298139914,1.0,3.726617681110156e-09
29,11.0,0.0007860893151701021,1.0,1.863308840555078e-09
30,19.0,0.0012618206010301947,1.0,9.316543092552365e-10
31,7.0,0.0005452031562072079,1.0,4.658271546276183e-10
32,11.0,0.0008264887178484059,1.0,2.329136883361116e-10
33,38.0,0.0025308149276952463,1.0,1.164568441680558e-10
34,8.0,0.0005474685433455306,1.0,5.822853310633036e-11
35,12.0,0.0007902425247721112,1.0,2.911426655316518e-11
36,17.0,0.0011606333116560563,1.0,1.4557244298885053e-11
37,7.0,0.00048705822109695873,1.0,7.278622149442526e-12
38,10.0,0.0006690443162824522,1.0,3.639311074721263e-12
39,8.0,0.0005463358497763693,1.0,1.8196555373606316e-12
40,14.0,0.000965054894095374,1.0,9.099387909827783e-13
41,8.0,0.000547468543118157,1.0,4.549693954913892e-13
42,8.0,0.0006022153975209221,1.0,2.2737367544323206e-13
43,13.0,0.0009035118787323881,1.0,1.1368683772161603e-13
44,9.0,0.0006626257195421204,1.0,5.684341886080802e-14
45,7.0,0.0005229268499533646,1.0,2.842170943040401e-14
46,7.0,0.0004840377050641109,1.0,1.4210854715202004e-14
47,13.0,0.0008835009593894938,1.0,7.105427357601002e-15
48,12.0,0.0007857117507228395,1.0,3.552713678800501e-15
49,9.0,0.0006044807846592448,1.0,1.7763568394002505e-15
50,13.0,0.0008842560885113926,1.0,8.881784197001252e-16
51,10.0,0.0006667789291441295,1.0,4.440892098500626e-16
52,8.0,0.0005837147364218254,1.0,2.220446049250313e-16
53,7.0,0.0005448255915325717,1.0,0.0
54,12.0,0.000848765024329623,1.0,0.0
55,9.0,0.0006671564935913921,1.0,0.0
56,12.0,0.000846122072516664,1.0,0.0
57,10.0,0.0007539963316958165,1.0,0.0
58,11.0,0.0007868444442920008,1.0,0.0
59,11.0,0.0007898649603248487,1.0,0.0
60,10.0,0.0006731975258844614,1.0,0.0
61,21.0,0.0013924579222930333,1.0,0.0
62,9.0,0.0006750853483481478,1.0,0.0
63,12.0,0.0008491425887768855,1.0,0.0
64,12.0,0.0008827458304949687,1.0,0.0
65,12.0,0.0008495201532241481,1.0,0.0
66,9.0,0.0006471455747032451,1.0,0.0
67,11.0,0.000769854041209328,1.0,0.0
68,8.0,0.0005863576880074106,1.0,0.0
69,8.0,0.0005527544465167011,1.0,0.0
70,9.0,0.0006131647683105257,1.0,0.0
71,13.0,0.000894450330406471,1.0,0.0
72,13.0,0.0009076650883343973,1.0,0.0
73,9.0,0.0006075013006920926,1.0,0.0
74,7.0,0.0004866806566496962,1.0,0.0
75,9.0,0.0006626257195421204,1.0,0.0
76,8.0,0.0006611154615256964,1.0,0.0
77,9.0,0.0008729291530471528,1.0,0.0
78,8.0,0.0006207160588473926,1.0,0.0
79,12.0,0.0008446118145002401,1.0,0.0
80,8.0,0.0006044807846592448,1.0,0.0
81,9.0,0.0006067461717975675,1.0,0.0
82,12.0,0.0007906200892193738,1.0,0.0
83,11.0,0.0007260565575961664,1.0,0.0
84,7.0,0.00048592552775517106,1.0,0.0
85,10.0,0.000724923864027005,1.0,0.0
86,8.0,0.0006056134780010325,1.0,0.0
87,16.0,0.0010843652801213466,1.0,0.0
88,10.0,0.0007234136062379548,1.0,0.0
89,8.0,0.0006792385581775306,1.0,0.0
90,17.0,0.0011881955210810702,1.0,0.0
91,9.0,0.0006048583491065074,1.0,0.0
92,13.0,0.0009069099592124985,1.0,0.0
93,9.0,0.000603725655537346,1.0,0.0
94,12.0,0.0008498977176714106,1.0,0.0
95,7.0,0.0005489788011345809,1.0,0.0
96,14.0,0.0009673202812336967,1.0,0.0
97,8.0,0.0006048583491065074,1.0,0.0
98,9.0,0.0006656462358023418,1.0,0.0
99,9.0,0.0006830142033322772,1.0,0.0
100,9.0,0.0006022153975209221,1.0,0.0
101,8.0,0.0005440704626380466,1.0,0.0
102,10.0,0.0007034026868950605,1.0,0.0
103,11.0,0.0008291316696613649,1.0,0.0
104,8.0,0.0005920211556258437,1.0,0.0
105,8.0,0.0006479007035977702,1.0,0.0
106,10.0,0.0007237911706852174,1.0,0.0
107,11.0,0.0008374380888653832,1.0,0.0
108,7.0,0.0004881909146661201,1.0,0.0
109,9.0,0.0006244917037747655,1.0,0.0
110,7.0,0.0004712005118108209,1.0,0.0
111,7.0,0.0005561525269968115,1.0,0.0
112,8.0,0.0006071237362448301,1.0,0.0
113,8.0,0.0005123550436110236,1.0,0.0
114,9.0,0.0006067461715701938,1.0,0.0
115,16.0,0.001156102537379411,1.0,0.0
116,11.0,0.0007449347833698994,1.0,0.0
117,14.0,0.0009590138618023047,1.0,0.0
118,11.0,0.0007687213476401666,1.0,0.0
119,7.0,0.00048366014061684837,1.0,0.0
120,9.0,0.0006108993813995767,1.0,0.0
121,11.0,0.0007860893151701021,1.0,0.0
122,9.0,0.0006637584131112817,1.0,0.0
123,10.0,0.0007200155255304708,1.0,0.0
124,8.0,0.000603725655537346,1.0,0.0
125,8.0,0.0005837147364218254,1.0,0.0
126,18.0,0.001236901343190766,1.0,0.0
127,7.0,0.0005489788013619545,1.0,0.0
128,8.0,0.0005467134142236318,1.0,0.0
129,9.0,0.0006052359135537699,1.0,0.0
130,7.0,0.00048668065687706985,1.0,0.0
131,7.0,0.0005421826399469865,1.0,0.0
132,8.0,0.0006010827041791345,1.0,0.0
133,11.0,0.0007623027508998348,1.0,0.0
134,7.0,0.0004844152695113735,1.0,0.0
135,14.0,0.0009408907653778442,1.0,0.0
136,10.0,0.0006637584131112817,1.0,0.0
137,8.0,0.0005452031559798343,1.0,0.0
138,12.0,0.0008389483468818071,1.0,0.0
139,13.0,0.0009284311363444431,1.0,0.0
140,8.0,0.0006909430578616593,1.0,0.0
141,14.0,0.0009971478775696596,1.0,0.0
142,8.0,0.0006176955425871711,1.0,0.0
143,7.0,0.000529723011140959,1.0,0.0
144,9.0,0.000714352057684664,1.0,0.0
145,10.0,0.0007052905095861206,1.0,0.0
146,7.0,0.0004606287052411062,1.0,0.0
147,12.0,0.000819314992213549,1.0,0.0
148,9.0,0.0006599827679565351,1.0,0.0
149,9.0,0.0006426148004265997,1.0,0.0
150,14.0,0.0009412683298251068,1.0,0.0
151,8.0,0.0005822044784054015,1.0,0.0
152,11.0,0.0007611700573306734,1.0,0.0
153,15.0,0.001000168393829881,1.0,0.0
154,8.0,0.0005814493492835027,1.0,0.0
155,7.0,0.00048328257594221213,1.0,0.0
156,8.0,0.0005433153335161478,1.0,0.0
157,12.0,0.0008389483468818071,1.0,0.0
158,11.0,0.0007845790571536781,1.0,0.0
159,8.0,0.0006010827039517608,1.0,0.0
160,14.0,0.0009295638299136044,1.0,0.0
161,7.0,0.0005561525269968115,1.0,0.0
162,10.0,0.0007215257835468947,1.0,0.0
163,13.0,0.0010938043928945262,1.0,0.0
164,8.0,0.000603725655537346,1.0,0.0
165,9.0,0.0006358186392390053,1.0,0.0
166,8.0,0.0005051813177487929,1.0,0.0
167,9.0,0.0006282673489295121,1.0,0.0
168,10.0,0.0006520539131997793,1.0,0.0
169,9.0,0.0006535641712162032,1.0,0.0
170,8.0,0.0005833371719745628,1.0,0.0
171,11.0,0.0007543738959157054,1.0,0.0
172,10.0,0.0006913206225362956,1.0,0.0
173,7.0,0.0004764864149819914,1.0,0.0
174,9.0,0.0005950416718860652,1.0,0.0
175,8.0,0.0006633808486640191,1.0,0.0
176,11.0,0.0008000592022199271,1.0,0.0
177,11.0,0.000747577734728111,1.0,0.0
178,8.0,0.0005788063979252911,1.0,0.0
179,7.0,0.0004742210278436687,1.0,0.0
180,10.0,0.000650921219630618,1.0,0.0
181,11.0,0.0007105764125299174,1.0,0.0
182,9.0,0.000629777606945936,1.0,0.0
183,13.0,0.0008612246531356504,1.0,0.0
184,9.0,0.0006520539131997793,1.0,0.0
185,8.0,0.0005772961396814935,1.0,0.0
186,9.0,0.0005999500103825994,1.0,0.0
187,9.0,0.000558040349460498,1.0,0.0
188,7.0,0.000511977479163761,1.0,0.0
189,10.0,0.0007490879929719085,1.0,0.0
190,9.0,0.0007604149282087747,1.0,0.0
191,8.0,0.0007320975898892357,1.0,0.0
192,7.0,0.00050140567282142,1.0,0.0
193,8.0,0.0005361416076539172,1.0,0.0
194,7.0,0.0006448801875649224,1.0,0.0
195,11.0,0.000772119428120277,1.0,0.0
196,11.0,0.0008170496050752263,1.0,0.0
197,8.0,0.0005935314136422676,1.0,0.0
198,9.0,0.0006524314776470419,1.0,0.0
199,11.0,0.0007702316056565905,1.0,0.0
200,9.0,0.0006505436551833554,1.0,0.0
201,13.0,0.0009586362973550422,1.0,0.0
202,7.0,0.0006735750905590976,1.0,0.0
203,9.0,0.0006490333971669315,1.0,0.0
204,11.0,0.000712086670773715,1.0,0.0
205,9.0,0.0005912660265039449,1.0,0.0
206,10.0,0.0006856571549178625,1.0,0.0
207,12.0,0.0008268662825230422,1.0,0.0
208,9.0,0.0006694218807297148,1.0,0.0
209,13.0,0.0009042670073995396,1.0,0.0
210,7.0,0.000533121091848443,1.0,0.0
211,8.0,0.0005916435911785811,1.0,0.0
212,11.0,0.0007819361055680929,1.0,0.0
213,17.0,0.0011187236507339549,1.0,0.0
214,8.0,0.0005905108976094198,1.0,0.0
215,8.0,0.0005338762207429681,1.0,0.0
216,7.0,0.0004734658987217699,1.0,0.0
217,11.0,0.0007657008316073188,1.0,0.0
218,9.0,0.0006879225420561852,1.0,0.0
219,8.0,0.0005727653656322218,1.0,0.0
220,10.0,0.0008782150562183233,1.0,0.0
221,8.0,0.0006652686711277056,1.0,0.0
222,10.0,0.0007045353804642218,1.0,0.0
223,10.0,0.0006630032839893829,1.0,0.0
224,13.0,0.000875572104632738,1.0,0.0
225,8.0,0.0005372743012230785,1.0,0.0
226,10.0,0.0010311286837350053,1.0,0.0
227,8.0,0.0005402948172559263,1.0,0.0
228,7.0,0.0004802620599093643,1.0,0.0
229,7.0,0.0005433153335161478,1.0,0.0
230,9.0,0.000640349413288277,1.0,0.0
231,8.0,0.0005361416078812908,1.0,0.0
232,9.0,0.0006101442522776779,1.0,0.0
233,11.0,0.0007724969927949132,1.0,0.0
234,11.0,0.0007600373639888858,1.0,0.0
235,10.0,0.0007336078479056596,1.0,0.0
236,9.0,0.0006418596715320746,1.0,0.0
237,9.0,0.0006577173810455861,1.0,0.0
238,9.0,0.0006573398163709498,1.0,0.0
239,11.0,0.0008076104923020466,1.0,0.0
240,10.0,0.0006214711877419177,1.0,0.0
241,10.0,0.000619205800603595,1.0,0.0
242,10.0,0.0006369513328081666,1.0,0.0
243,10.0,0.0006781058646083693,1.0,0.0
244,18.0,0.0011617660052252177,1.0,0.0
245,11.0,0.0006852795902432263,1.0,0.0
246,7.0,0.00045949601167194487,1.0,0.0
247,7.0,0.0005172633823349315,1.0,0.0
248,11.0,0.0007407815735405165,1.0,0.0
249,9.0,0.0005905108976094198,1.0,0.0
250,16.0,0.0010145158453269687,1.0,0.0
251,13.0,0.0008646227336157608,1.0,0.0
252,8.0,0.0005104672209199634,1.0,0.0
253,7.0,0.0004538325440535118,1.0,0.0
254,7.0,0.0005161306885383965,1.0,0.0
