steps,time,reward,delta,converged
1,0.033258902782108635,0.0,0,False
2,0.03331893553968257,0.0,0,False
3,0.032105820760989445,0.0,0,False
4,0.032428260854430846,0.0,0,False
5,0.03297837234913459,0.0,0,False
6,0.03386678164770274,0.0,0,False
7,0.03138014176784054,0.0,0,False
8,0.03083531617630797,0.0,0,False
9,0.03280242728669691,0.0,0,False
10,0.03244713908043195,0.0,0,False
11,0.032518876338144764,0.0,0,False
12,0.03185813844083896,0.0,0,False
13,0.032035593761065684,0.0,0,False
14,0.03140921423528198,0.0,0,False
15,0.03255776548303402,0.0,0,False
16,0.03149152329933713,0.0,0,False
17,0.032055982245765335,0.0,0,False
18,0.03246752756422211,0.0,0,False
19,0.03371273532684427,0.0,0,False
20,0.03330345539507107,0.0,0,False
21,0.032059380326245446,0.0,0,False
22,0.031620272798136284,0.0,0,False
23,0.032509437224689464,0.0,0,False
24,0.03451770286756073,0.0,0,False
25,0.032039746971349814,0.0,0,False
26,0.03155684196008224,0.0,0,False
27,0.03164405936240655,0.0,0,False
28,0.03252642762799951,0.0,0,False
29,0.032683494465345575,0.0,0,False
30,0.03375275716462056,0.0,0,False
31,0.03217189455062908,0.0,0,False
32,0.0321477304214568,0.0,0,False
33,0.03240673967775365,0.0,0,False
34,0.03234142101700854,0.0,0,False
35,0.03198009177867789,0.0,0,False
36,0.03166142733061861,0.0,0,False
37,0.03188796603717492,0.0,0,False
38,0.03265706494948972,0.0,0,False
39,0.032095248954647104,0.0,0,False
40,0.031788289005817205,0.0,0,False
41,0.033160736009449465,0.0,0,False
42,0.03212356629319402,0.0,0,False
43,0.031854362795456836,0.001996007984031936,0.9992202805927968,False
44,0.03259703219191579,0.0,0.9992202805927968,False
45,0.0316765299103281,0.0,0.9992202805927968,False
46,0.033005934558786976,0.0,0.9992202805927968,False
47,0.03265253417521308,0.0,0.9992202805927968,False
48,0.03142469437989348,0.0,0.9992202805927968,False
49,0.03264913609473297,0.0,0.9992202805927968,False
50,0.032412780709819344,0.0,0.9992202805927968,False
51,0.03195781547219667,0.0,0.9992202805927968,False
52,0.03282130551269802,0.0,0.9992202805927968,False
53,0.03295307552707527,0.0,0.9992202805927968,False
54,0.032213426647103915,0.0,0.9992202805927968,False
55,0.031991041149012744,0.0,0.9992202805927968,False
56,0.03212167847050296,0.0,0.9992202805927968,False
57,0.031839260215747345,0.0,0.9992202805927968,False
58,0.03134314044564235,0.0,0.9992202805927968,False
59,0.031943090456479695,0.0,0.9992202805927968,False
60,0.031185696044303768,0.0,0.9992202805927968,False
61,0.03282659141586919,0.0,0.9992202805927968,False
62,0.034038951064758294,0.0,0.9992202805927968,False
63,0.03249584490276902,0.0,0.9992202805927968,False
64,0.03263592133680504,0.0,0.9992202805927968,False
65,0.032091473309264984,0.0,0.9992202805927968,False
66,0.03149718676741031,0.0,0.9992202805927968,False
67,0.011741878775865189,0.0051813471502590676,0.9992202805927968,False
68,0.030919135498152173,0.0,0.9992202805927968,False
69,0.031720327393486514,0.0,0.9992202805927968,False
70,0.03126498459096183,0.0,0.9992202805927968,False
71,0.031091304916117224,0.0,0.9992202805927968,False
72,0.030877225836775324,0.0,0.9992202805927968,False
73,0.031622160620827344,0.0,0.9992202805927968,False
74,0.03269255601298937,0.0,0.9992202805927968,False
75,0.03351640177970694,0.0,0.9992202805927968,False
76,0.03213640348621993,0.0,0.9992202805927968,False
77,0.031946488536959805,0.0,0.9992202805927968,False
78,0.032208518308834755,0.0,0.9992202805927968,False
79,0.03231008316288353,0.0,0.9992202805927968,False
80,0.03261817580460047,0.0,0.9992202805927968,False
81,0.032520386595933815,0.0,0.9992202805927968,False
82,0.03192345710158406,0.0,0.9992202805927968,False
83,0.032884736350752064,0.0,0.9992202805927968,False
84,0.032349727435757814,0.0,0.9992202805927968,False
85,0.031572699668686255,0.0,0.9992202805927968,False
86,0.032683872030247585,0.0,0.9992202805927968,False
87,0.03218171122807689,0.0,0.9992202805927968,False
88,0.031824535199120874,0.0,0.9992202805927968,False
89,0.03402875682331796,0.0,0.9992202805927968,False
90,0.031630844604478625,0.0,0.9992202805927968,False
91,0.03295269796217326,0.0,0.9992202805927968,False
92,0.03224249911454535,0.0,0.9992202805927968,False
93,0.032321032533218386,0.0,0.9992202805927968,False
94,0.03222324332455173,0.0,0.9992202805927968,False
95,0.03510066247508803,0.0,0.9992202805927968,False
96,0.032161322744286736,0.0,0.9992202805927968,False
97,0.03115775626974937,0.0,0.9992202805927968,False
98,0.03283829591509857,0.0,0.9992202805927968,False
99,0.03258381743398786,0.0,0.9992202805927968,False
100,0.03168370363619033,0.0,0.9992202805927968,False
101,0.03217831314759678,0.0,0.9992202805927968,False
102,0.033378590732354496,0.0,0.9992202805927968,False
103,0.03294023833313986,0.0,0.9992202805927968,False
104,0.03229196006577695,0.0,0.9992202805927968,False
105,0.031835484570365224,0.0,0.9992202805927968,False
106,0.0332207687670234,0.0,0.9992202805927968,False
107,0.03314374560613942,0.0,0.9992202805927968,False
108,0.03261213477162528,0.0,0.9992202805927968,False
109,0.03217869071249879,0.0,0.9992202805927968,False
110,0.032247029888822,0.0,0.9992202805927968,False
111,0.03217718045380025,0.0,0.9992202805927968,False
112,0.031252147397935914,0.0,0.9992202805927968,False
113,0.03336424328153953,0.0,0.9992202805927968,False
114,0.030963310546212597,0.0,0.9992202805927968,False
115,0.030893083546288835,0.0,0.9992202805927968,False
116,0.031716551748104393,0.0,0.9992202805927968,False
117,0.031354467380879214,0.0,0.9992202805927968,False
118,0.03228667416260578,0.0,0.9992202805927968,False
119,0.03249848785435461,0.0,0.9992202805927968,False
120,0.03203559376197518,0.0,0.9992202805927968,False
121,0.03250226349882723,0.0,0.9992202805927968,False
122,0.032277990178954497,0.0,0.9992202805927968,False
123,0.03237766721031221,0.0,0.9992202805927968,False
124,0.03281262152813724,0.0,0.9992202805927968,False
125,0.033041048059203604,0.0,0.9992202805927968,False
126,0.03203483863217116,0.0,0.9992202805927968,False
127,0.031883812827800284,0.0,0.9992202805927968,False
128,0.034626063882569724,0.0,0.9992202805927968,False
129,0.032200589454078,0.0,0.9992202805927968,False
130,0.03192572248826764,0.0,0.9992202805927968,False
131,0.03228365364611818,0.0,0.9992202805927968,False
132,0.031721082523290534,0.0,0.9992202805927968,False
133,0.032676320739483344,0.0,0.9992202805927968,False
134,0.03174562421554583,0.0,0.9992202805927968,False
135,0.031940447503984615,0.0,0.9992202805927968,False
136,0.03273786375484633,0.0,0.9992202805927968,False
137,0.032518876338144764,0.0,0.9992202805927968,False
138,0.032046543132310035,0.0,0.9992202805927968,False
139,0.032268928630401206,0.0,0.9992202805927968,False
140,0.03248829361200478,0.0,0.9992202805927968,False
141,0.031407326413500414,0.0,0.9992202805927968,False
142,0.03241353583871387,0.0,0.9992202805927968,False
143,0.03192421223047859,0.0,0.9992202805927968,False
144,0.032379932596995786,0.0,0.9992202805927968,False
145,0.0323368902427319,0.0,0.9992202805927968,False
146,0.03151304447601433,0.0,0.9992202805927968,False
147,0.03175959410327778,0.0,0.9992202805927968,False
148,0.033952488792238,0.0,0.9992202805927968,False
149,0.03227987800164556,0.0,0.9992202805927968,False
150,0.03365119231148128,0.0,0.9992202805927968,False
151,0.031375610993563896,0.0,0.9992202805927968,False
152,0.031379009074044006,0.0,0.9992202805927968,False
153,0.033481288280199806,0.0,0.9992202805927968,False
154,0.03323662647653691,0.0,0.9992202805927968,False
155,0.03267783099818189,0.0,0.9992202805927968,False
156,0.032465262177538534,0.0,0.9992202805927968,False
157,0.033099948122981004,0.0,0.9992202805927968,False
158,0.03214244451828563,0.0,0.9992202805927968,False
159,0.03174071587727667,0.0,0.9992202805927968,False
160,0.03402535874283785,0.0,0.9992202805927968,False
161,0.03240900506534672,0.0,0.9992202805927968,False
162,0.03292211523694277,0.0,0.9992202805927968,False
163,0.03176185948996135,0.0,0.9992202805927968,False
164,0.032089585486573924,0.0,0.9992202805927968,False
165,0.03387659832424106,0.0,0.9992202805927968,False
166,0.03388603743769636,0.0,0.9992202805927968,False
167,0.033687438503875455,0.0,0.9992202805927968,False
168,0.03250377375752578,0.0,0.9992202805927968,False
169,0.033170930250889796,0.0,0.9992202805927968,False
170,0.03235614603272552,0.0,0.9992202805927968,False
171,0.03245280254850513,0.0,0.9992202805927968,False
172,0.03214810798635881,0.0,0.9992202805927968,False
173,0.032993852494655584,0.0,0.9992202805927968,False
174,0.031776584506587824,0.0,0.9992202805927968,False
175,0.03152361628235667,0.0,0.9992202805927968,False
176,0.03165425360384688,0.0,0.9992202805927968,False
177,0.03336990674961271,0.0,0.9992202805927968,False
