episode,length,time,reward,delta
0,500.0,0.03433496164325334,0.0,0.00026870942535090994
1,500.0,0.0323308492106662,0.0,0.00037351481711835597
2,500.0,0.03154438233104884,0.0,-8.170118418346153e-05
3,194.0,0.011840045549433853,1.0,0.9995282464646702
4,226.0,0.013895506755488896,1.0,0.8995754218182033
5,208.0,0.012685790057730628,1.0,0.999898098160485
6,111.0,0.006752741307082033,1.0,0.8096178796363829
7,57.0,0.003475481338227837,1.0,0.8999082883444365
8,33.0,0.002071696480470564,1.0,0.7286560916727446
9,166.0,0.01055292812634434,1.0,0.6557904825054701
10,69.0,0.004443179183454049,1.0,0.5902114342549232
11,35.0,0.0022517947527376236,1.0,0.8099174595099929
12,116.0,0.007391958027255896,1.0,0.5311902908294308
13,46.0,0.0029876679882363533,1.0,0.47807126174648773
14,90.0,0.005712551074793737,1.0,0.7289257135589936
15,43.0,0.0026909022808467853,1.0,0.43026413557183896
16,24.0,0.0016431607587037433,1.0,0.387237722014655
17,130.0,0.008847846787375602,1.0,0.3485139498131895
18,26.0,0.0017953192573259003,1.0,0.31366255483187055
19,43.0,0.0028419280861271545,1.0,0.6560331422030943
20,46.0,0.002952932052721735,1.0,0.2822962993486835
21,79.0,0.005025006097639562,1.0,0.25406666941381517
22,110.0,0.008050430536968634,1.0,0.22866000247243368
23,32.0,0.002075472125397937,1.0,0.2057940022251903
24,35.0,0.002246886414468463,1.0,0.18521460200267126
25,20.0,0.0012976892298866005,1.0,0.16669314180240413
26,53.0,0.0034169588384429517,1.0,0.1500238276221637
27,83.0,0.005362926336601959,1.0,0.5904298279827848
28,36.0,0.002342787800444057,1.0,0.13502144485994738
29,36.0,0.002289928768277605,1.0,0.12151930037395264
30,72.0,0.004525110683061939,1.0,0.10936737033655741
31,25.0,0.001608802388091135,1.0,0.5313868451845063
32,63.0,0.003971601107423339,1.0,0.0984306333029017
33,26.0,0.001686580677414895,1.0,0.08858756997261152
34,77.0,0.004971769501480594,1.0,0.0797288129753504
35,44.0,0.00284608129550179,1.0,0.07175593167781535
36,59.0,0.0038300144155982707,1.0,0.06458033851003386
37,51.0,0.0032863215174074867,1.0,0.058122304659030455
38,15.0,0.001096069780032849,1.0,0.05231007419312739
39,83.0,0.005264004434138769,1.0,0.04707906677381468
40,31.0,0.002030541948897735,1.0,0.04237116009643316
41,50.0,0.0033569260813237634,1.0,0.03813404408678989
42,23.0,0.0015597190017615503,1.0,0.03432063967811094
43,49.0,0.0032470548080709705,1.0,0.030888575710299904
44,42.0,0.002678065087820869,1.0,0.4782481606660557
45,75.0,0.004674248665651248,1.0,0.027799718139269958
46,25.0,0.001632966516808665,1.0,0.025019746325342984
47,17.0,0.0010964473444801115,1.0,0.022517771692808664
48,35.0,0.002210262656717532,1.0,0.02026599452352784
49,44.0,0.0027815177641059563,1.0,0.018239395071175002
50,37.0,0.002351471784095338,1.0,0.016415455564057546
51,37.0,0.0023752583483656053,1.0,0.4304233445994501
52,19.0,0.00126446355261578,1.0,0.014773910007651825
53,38.0,0.002393003880570177,1.0,0.013296519006886665
54,51.0,0.003256116356169514,1.0,0.011966867106197987
55,62.0,0.003930069011403248,1.0,0.0107701803955782
56,30.0,0.0019331303042235959,1.0,0.009693162356020357
57,18.0,0.0011715826826730336,1.0,0.008723846120418322
58,39.0,0.0025187328633364814,1.0,0.007851461508376456
59,19.0,0.0012742802296088485,1.0,0.007066315357538766
60,30.0,0.0019776829167312826,1.0,0.006359683821784867
61,18.0,0.001345262358427135,1.0,0.005723715439606369
62,21.0,0.0014377656639226188,1.0,0.005151343895645755
63,65.0,0.004153587202381459,1.0,0.004636209506081235
64,18.0,0.0011885730855283327,1.0,0.004172588555473089
65,17.0,0.0011863076988447574,1.0,0.003755329699925758
66,19.0,0.0012470955848584708,1.0,0.00337979672993316
67,16.0,0.001070017828624259,1.0,0.003041817056939844
68,33.0,0.002131351673597237,1.0,0.0027376353512458262
69,14.0,0.0009495747490291251,1.0,0.002463871816121288
70,44.0,0.00284834668309486,1.0,0.0022174846345091037
71,22.0,0.0014464496475738997,1.0,0.0019957361710581933
72,22.0,0.001419265002823522,1.0,0.0017961625539524295
73,29.0,0.0020143066744822136,1.0,0.001616546298557231
74,19.0,0.0012576673916555592,1.0,0.0014548916687014968
75,17.0,0.0011394896987440006,1.0,0.0013094025018313138
76,16.0,0.0011459082957117062,1.0,0.0011784622516481935
77,22.0,0.0015253606306941947,1.0,0.0010606160264833298
78,33.0,0.002136260012321145,1.0,0.0009545544238349635
79,20.0,0.0013093937295707292,1.0,0.0008590989814514227
80,20.0,0.0013407315841504897,1.0,0.0007731890833062582
81,43.0,0.0028034165056851634,1.0,0.0006958701749756324
82,19.0,0.0012686167619904154,1.0,0.0006262831574780359
83,20.0,0.0014222855188563699,1.0,0.0005636548417302656
84,56.0,0.0040648595422680955,1.0,0.0005072893575572834
85,20.0,0.0013939681803094572,1.0,0.0004565604218015329
86,24.0,0.0015566984852739552,1.0,0.3873810101395051
87,29.0,0.0020154393678240012,1.0,0.0004109043796214351
88,14.0,0.0009567484744366084,1.0,0.0003698139416592472
89,16.0,0.001074926167348167,1.0,0.0003328325474933891
90,21.0,0.0014313470669549133,1.0,0.00029954929274400577
91,18.0,0.0011923487304557057,1.0,0.0002695943634696274
92,31.0,0.002026388738613605,1.0,0.00024263492712273127
93,14.0,0.0009367375555484614,1.0,0.00021837143441039153
94,14.0,0.0010609562805257156,1.0,0.00019653429096933017
95,21.0,0.001408693196481181,1.0,0.00017688086187228613
96,17.0,0.0011168358282702684,1.0,0.3486429091255546
97,14.0,0.0009710959261610697,1.0,0.3137786182129991
98,19.0,0.0012531366173789138,1.0,0.0001591927756849909
99,18.0,0.0011991448918706737,1.0,0.0001432734981163808
100,16.0,0.0010741710379988945,1.0,0.0001289461483047205
101,19.0,0.0012504936653385812,1.0,0.00011605153347415964
102,16.0,0.0010741710384536418,1.0,0.00010444638012674368
103,18.0,0.001286739859096997,1.0,9.40017421140471e-05
104,13.0,0.0008978484106592077,1.0,8.460156790257578e-05
105,16.0,0.0010560479418018076,1.0,7.614141111234041e-05
106,14.0,0.0009533503944112454,1.0,6.852727000117298e-05
107,18.0,0.0012512487946878537,1.0,6.167454300110009e-05
108,16.0,0.0010745486029009044,1.0,5.550708870094567e-05
109,16.0,0.0010568030706963327,1.0,4.9956379830851105e-05
110,20.0,0.0013312924711499363,1.0,4.49607418477882e-05
111,15.0,0.0009956376197806094,1.0,4.046466766305379e-05
112,18.0,0.0011727153760148212,1.0,3.6418200896726205e-05
113,16.0,0.00105264986086695,1.0,3.2776380807009176e-05
114,15.0,0.0009835555551944708,1.0,2.9498742726286054e-05
115,18.0,0.0012754129234053835,1.0,2.6548868453657448e-05
116,13.0,0.000886143910975079,1.0,2.389398160818068e-05
117,14.0,0.0009269208781006455,1.0,2.1504583447296e-05
118,23.0,0.0014513579862978077,1.0,1.93541251025664e-05
119,16.0,0.0010564255062490702,1.0,1.741871259230976e-05
120,13.0,0.0008683983792252548,1.0,1.5676841333078784e-05
121,16.0,0.0010726607802098442,1.0,1.4109157199682087e-05
122,21.0,0.001444561825337587,1.0,1.2698241479647265e-05
123,13.0,0.0008846336527312815,1.0,1.1428417331593721e-05
124,15.0,0.0009858209423327935,1.0,1.0285575598345531e-05
125,14.0,0.0009541055233057705,1.0,9.257018038555387e-06
126,14.0,0.001022067135636462,1.0,8.331316234677644e-06
127,15.0,0.0011039986347896047,1.0,7.498184611209879e-06
128,18.0,0.0012629532948267297,1.0,6.748366150111096e-06
129,15.0,0.0014181323094817344,1.0,6.073529535077782e-06
130,16.0,0.0017224493062713009,1.0,5.466176581592208e-06
131,13.0,0.0012085840044164797,1.0,4.9195589233441694e-06
132,15.0,0.0010114953288393735,1.0,4.42760303109857e-06
133,17.0,0.0011360916182638903,1.0,0.28240075639169926
134,13.0,0.0009171042006528296,1.0,3.984842728010918e-06
135,17.0,0.0011953692464885535,1.0,3.5863584553208483e-06
136,15.0,0.001017913925807079,1.0,3.227722609855377e-06
137,23.0,0.0016046491782617522,1.0,2.9049503489364525e-06
138,14.0,0.0009567484748913557,1.0,2.614455314020603e-06
139,16.0,0.0010753037317954295,1.0,0.2541606807525293
140,16.0,0.001113437747790158,1.0,2.3530097825741336e-06
141,17.0,0.0011432653436713736,1.0,2.1177088043167203e-06
142,14.0,0.0009620343780625262,1.0,1.9059379239294572e-06
143,17.0,0.0012512487946878537,1.0,1.7153441316253293e-06
144,16.0,0.0011145704411319457,1.0,1.5438097185072053e-06
145,13.0,0.0008434791211584525,1.0,1.3894287467230981e-06
146,18.0,0.0011965019407398358,1.0,1.2504858719619705e-06
147,16.0,0.0010768139895844797,1.0,1.12543728469916e-06
148,13.0,0.000900491362244793,1.0,1.0128935561404262e-06
149,17.0,0.0011413775214350608,1.0,9.116042005707925e-07
150,17.0,0.0011391121347514854,1.0,8.204437804693043e-07
151,13.0,0.0009057772658707108,1.0,7.383994025111917e-07
152,16.0,0.0010870082314795582,1.0,6.645594623488904e-07
153,13.0,0.001011117764392111,1.0,5.98103516047388e-07
154,15.0,0.0010156485386687564,1.0,5.382931644870581e-07
155,20.0,0.0013226084874986554,1.0,4.8446384792733e-07
156,17.0,0.001137224311605678,1.0,4.360174632456193e-07
157,21.0,0.0014275714220275404,1.0,3.9241571703207967e-07
158,18.0,0.001248605842647521,1.0,3.531741452622583e-07
159,16.0,0.0010749261668934196,1.0,3.1785673071382803e-07
160,17.0,0.001144020473020646,1.0,2.8607105773126307e-07
161,13.0,0.0008967157173174201,1.0,2.574639519359323e-07
162,17.0,0.0011202339087503788,1.0,2.3171755669793015e-07
163,13.0,0.0008763272335272632,1.0,2.0854580107254606e-07
164,13.0,0.0008378156535400194,1.0,1.8769122100970037e-07
165,14.0,0.0009537279588585079,1.0,1.6892209897534372e-07
166,15.0,0.001657130645980942,1.0,1.5202988912221826e-07
167,18.0,0.0012134923431403877,1.0,1.3682690025440536e-07
168,15.0,0.000986576071682066,1.0,1.2314421016235144e-07
169,16.0,0.0010443434416629316,1.0,1.1082978912391184e-07
170,15.0,0.0009986581358134572,1.0,9.974681014490727e-08
171,15.0,0.0010549152480052726,1.0,8.977212906380316e-08
172,22.0,0.0013947233096587297,1.0,8.079491609080947e-08
173,15.0,0.0009843106845437433,1.0,7.271542457054636e-08
174,15.0,0.0010035664745373651,1.0,6.544388209128726e-08
175,15.0,0.0010013010873990424,1.0,5.889949394877192e-08
176,14.0,0.0009318292168245534,1.0,5.300954453169027e-08
177,15.0,0.0011847974406009598,1.0,4.770859018954354e-08
178,15.0,0.0010243325223200372,1.0,0.2287446126772763
179,17.0,0.0011308057150927198,1.0,4.293773114838473e-08
180,16.0,0.0010598235867291805,1.0,3.8643958033546255e-08
181,15.0,0.001013383151985181,1.0,3.477956211916933e-08
182,18.0,0.0011847974401462125,1.0,3.1301605973865776e-08
183,14.0,0.0009563709104440932,1.0,0.20587015140954867
184,14.0,0.0009801574747143604,1.0,2.817144539868366e-08
185,13.0,0.0008948278950811073,1.0,2.5354300881019753e-08
186,15.0,0.0010315062486370152,1.0,2.2818870792917778e-08
187,15.0,0.001013383151985181,1.0,2.053698366921708e-08
188,20.0,0.0014407861799554667,1.0,1.8483285346704292e-08
189,15.0,0.0010130055870831711,1.0,1.663495674542048e-08
190,15.0,0.0010137607159776962,1.0,1.4971461181900736e-08
191,17.0,0.00126635137530684,1.0,1.3474314997097281e-08
192,14.0,0.0009537279588585079,1.0,1.2126883497387553e-08
193,13.0,0.0008751945397307281,1.0,1.0914195103239877e-08
194,15.0,0.0009945049264388217,1.0,9.822775703938191e-09
195,13.0,0.0008929400723900471,1.0,8.840498111339912e-09
196,13.0,0.0008936952012845722,1.0,7.956448389023763e-09
197,19.0,0.0012470955848584708,1.0,7.160803505712465e-09
198,20.0,0.001307505906879669,1.0,0.18528313626859383
199,14.0,0.000958258732680406,1.0,6.44472319955014e-09
200,17.0,0.0011338262311255676,1.0,5.800250946208507e-09
201,19.0,0.0012520039235823788,1.0,5.2202258071787355e-09
202,16.0,0.0010975800382766465,1.0,4.6982031598474805e-09
203,15.0,0.0010198017484981392,1.0,4.2283827550448905e-09
204,13.0,0.0008400810406783421,1.0,3.805544546153783e-09
205,17.0,0.0014456945186793746,1.0,0.16675482264173447
206,13.0,0.000879347749560111,1.0,3.424990069333944e-09
207,13.0,0.0008763272335272632,1.0,3.0824911512183917e-09
208,13.0,0.0008785926206655859,1.0,2.7742419472787105e-09
209,17.0,0.0011164582633682585,1.0,2.496817641528537e-09
210,15.0,0.0009948824908860843,1.0,2.247135810762302e-09
211,16.0,0.0010552928124525351,1.0,2.0224222296860717e-09
212,16.0,0.0010934268284472637,1.0,1.8201800067174645e-09
213,17.0,0.0011141928766846831,1.0,1.638162050454639e-09
214,18.0,0.001222176327246416,1.0,1.4743457565913332e-09
215,14.0,0.0009435337169634295,1.0,1.3269112475455813e-09
216,13.0,0.0008672656854287197,1.0,1.1942200561776417e-09
217,16.0,0.0010560479413470603,1.0,1.074798028355417e-09
218,15.0,0.0010715280868680566,1.0,9.673182255198753e-10
219,17.0,0.001423418212652905,1.0,8.705864917857298e-10
220,18.0,0.0011878179566338076,1.0,7.835279092205383e-10
221,20.0,0.0013188328425712825,1.0,7.051750294806425e-10
222,18.0,0.0013086386002214567,1.0,6.346574377147363e-10
223,13.0,0.001138357005402213,1.0,5.711917605566441e-10
224,19.0,0.0013022200037084986,1.0,5.140725622965192e-10
225,20.0,0.0014743894216735498,1.0,4.626652394534858e-10
226,23.0,0.0014800528892919829,1.0,4.1639869330367674e-10
227,14.0,0.0009586362975824159,1.0,3.7475889058669054e-10
228,16.0,0.0010741710384536418,1.0,3.3728309034586346e-10
229,13.0,0.0008936952008298249,1.0,3.0355473690235613e-10
230,13.0,0.000933339475068351,1.0,2.7319924100766e-10
231,18.0,0.0018470455956958176,1.0,2.45879316906894e-10
232,18.0,0.001196879504732351,1.0,2.212914296251256e-10
233,13.0,0.0009027567493831157,1.0,1.9916224225369206e-10
234,17.0,0.0011474185539555037,1.0,0.150079340377561
235,18.0,0.0012100942626602773,1.0,1.7924595141494137e-10
