episode,length,time,reward,delta
0,500.0,0.0343183488048453,0.0,-9.784004146313856e-05
1,377.0,0.024155067255378526,1.0,1.0000909999026426
2,500.0,0.03208090150383214,0.0,-1.7921159359648233e-05
3,192.0,0.012689188138210739,1.0,0.1000090999902642
4,452.0,0.029161572692828486,1.0,0.010000909999026364
5,334.0,0.021436602764879353,1.0,0.0010000909999026142
6,196.0,0.012729965105791052,1.0,0.00010000909999030583
7,142.0,0.009712469521218736,1.0,1.0000909999030583e-05
8,138.0,0.009391539684656891,1.0,1.0000910000140806e-06
9,155.0,0.010110422517755069,1.0,1.0000909989038576e-07
10,138.0,0.008915808399251546,1.0,1.0000910100060878e-08
11,97.0,0.006323072891973425,1.0,1.0000908989837853e-09
12,157.0,0.01033545096652233,1.0,1.0000911210283903e-10
13,145.0,0.00944251089458703,1.0,1.000088900582341e-11
14,96.0,0.006244161908398382,1.0,1.000088900582341e-12
15,111.0,0.006935860095836688,1.0,9.992007221626409e-14
16,93.0,0.0058658422667576815,1.0,9.992007221626409e-15
17,100.0,0.006252468328057148,1.0,1.1102230246251565e-15
18,87.0,0.006233590102965536,1.0,2.220446049250313e-16
19,117.0,0.007495033138184226,1.0,0.0
20,84.0,0.005404835997069313,1.0,0.0
21,87.0,0.005702734398255416,1.0,0.0
22,90.0,0.0056400586881864,1.0,0.0
23,76.0,0.004782232115758234,1.0,0.0
24,92.0,0.005683856171344814,1.0,0.0
25,84.0,0.005291944207783672,1.0,0.0
26,79.0,0.0048547245023655705,1.0,0.0
27,69.0,0.004599113327458326,1.0,0.0
28,62.0,0.003981040220423893,1.0,0.0
29,63.0,0.00401011268786533,1.0,0.0
30,47.0,0.0030499661324938643,1.0,0.0
31,60.0,0.003828881722256483,1.0,0.0
32,52.0,0.0035581679667302524,1.0,0.0
33,49.0,0.003224023372240481,1.0,0.0
34,47.0,0.003046190487111744,1.0,0.0
35,58.0,0.0038209528665902326,1.0,0.0
36,49.0,0.0030737526967641315,1.0,0.0
37,49.0,0.003268198420300905,1.0,0.0
38,48.0,0.003699377093653311,1.0,0.0
39,41.0,0.002708647813051357,1.0,0.0
40,40.0,0.0025670611212262884,1.0,0.0
41,46.0,0.0029861577295378083,1.0,0.0
42,51.0,0.0032889644680835772,1.0,0.0
43,41.0,0.0026523907008595415,1.0,0.0
44,43.0,0.0027260157803539187,1.0,0.0
45,45.0,0.0034007235644821776,1.0,0.0
46,46.0,0.0029163082945160568,1.0,0.0
47,49.0,0.0030835693742119474,1.0,0.0
48,48.0,0.002921971762589237,1.0,0.0
49,49.0,0.002963881423966086,1.0,0.0
50,44.0,0.0028842153114965186,1.0,0.0
51,47.0,0.0029993724874657346,1.0,0.0
52,41.0,0.0026233182334181038,1.0,0.0
53,46.0,0.003035996244761918,1.0,0.0
54,44.0,0.0027883139255209244,1.0,0.0
55,43.0,0.002761129279861052,1.0,0.0
56,46.0,0.003132275196549017,1.0,0.0
57,46.0,0.00295217692382721,1.0,0.0
58,43.0,0.0027845382792293094,1.0,0.0
59,49.0,0.003301424098026473,1.0,0.0
60,50.0,0.0033059548713936238,1.0,0.0
61,42.0,0.00273998566717637,1.0,0.0
62,49.0,0.0031428470019818633,1.0,0.0
63,45.0,0.002886858263082104,1.0,0.0
64,46.0,0.0028940319889443344,1.0,0.0
65,47.0,0.002985780165545293,1.0,0.0
66,44.0,0.0028743986340487027,1.0,0.0
67,45.0,0.0029242371501823072,1.0,0.0
68,43.0,0.0028098351021981216,1.0,0.0
69,43.0,0.0028381524407450343,1.0,0.0
70,48.0,0.003118682873719081,1.0,0.0
71,44.0,0.0028419280861271545,1.0,0.0
72,44.0,0.0028506120697784354,1.0,0.0
73,45.0,0.0037039078679299564,1.0,0.0
74,51.0,0.003551749368853052,1.0,0.0
75,49.0,0.003014097503182711,1.0,0.0
76,48.0,0.0030941411805542884,1.0,0.0
77,48.0,0.003120948261312151,1.0,0.0
78,58.0,0.0037239187868181034,1.0,0.0
79,41.0,0.002758486328275467,1.0,0.0
80,41.0,0.002800773553644831,1.0,0.0
81,52.0,0.0045405908285829355,1.0,0.0
82,43.0,0.0028407953923306195,1.0,0.0
83,47.0,0.0031496431638515787,1.0,0.0
84,49.0,0.0032311970981027116,1.0,0.0
85,42.0,0.003046945616006269,1.0,0.0
86,46.0,0.0029982397945786943,1.0,0.0
87,41.0,0.0026301143943783245,1.0,0.0
88,43.0,0.002824937682817108,1.0,0.0
89,45.0,0.002877796714528813,1.0,0.0
90,50.0,0.0031783380663910066,1.0,0.0
91,40.0,0.002506650798750343,1.0,0.0
92,42.0,0.002701851652091136,1.0,0.0
93,45.0,0.002877041585634288,1.0,0.0
94,46.0,0.0029559525692093302,1.0,0.0
95,44.0,0.0028317338437773287,1.0,0.0
96,42.0,0.002605572701213532,1.0,0.0
97,44.0,0.002803794070132426,1.0,0.0
98,41.0,0.0028022838123433758,1.0,0.0
99,45.0,0.0029563301332018455,1.0,0.0
100,45.0,0.0029468910206560395,1.0,0.0
101,47.0,0.0033048221785065834,1.0,0.0
102,43.0,0.0030171180196703062,1.0,0.0
103,44.0,0.0029276352306624176,1.0,0.0
104,47.0,0.0030635584544143057,1.0,0.0
105,42.0,0.002803038941237901,1.0,0.0
106,48.0,0.003228176582524611,1.0,0.0
107,44.0,0.0029246147141748224,1.0,0.0
108,48.0,0.003152286115437164,1.0,0.0
109,47.0,0.0031254790355887963,1.0,0.0
110,46.0,0.003035241115867393,1.0,0.0
111,44.0,0.002974830794300942,1.0,0.0
112,42.0,0.004165291702520335,1.0,0.0
