steps,time,reward,delta,converged
1,0.002651258007190904,2.0,1.0,False
2,0.0019350181268720235,3.6,0.8,False
3,0.0026810856036831865,5.5200000000000005,0.6400000000000001,False
4,0.0023186236716270514,7.056000000000002,0.5120000000000001,False
5,0.0019244463205154716,7.875200000000002,0.40960000000000013,False
6,0.0019338854333454947,8.530560000000001,0.32768000000000014,False
7,0.0019663559814091514,9.316992000000003,0.2621440000000001,False
8,0.0018912206434151813,10.248127488000003,0.2097152000000001,False
9,0.0019085886109877492,11.186309406720003,0.1677721600000001,False
10,0.002063012496634542,11.582520139776003,0.13421772800000006,False
11,0.0019580495621340788,11.860834020556803,0.08589934592000005,False
12,0.0018791385790137838,12.014765648445442,0.054975581388800036,False
13,0.0019100988690468057,12.093930485645314,0.043980465111040035,False
14,0.001915762336736293,12.157262355405212,0.03518437208883203,False
15,0.0019282219656417965,12.20792785121313,0.028147497671065627,False
16,0.002015439368037164,12.292415380222602,0.022517998136852502,False
17,0.0019489880138365834,12.344181555779448,0.014411518807585602,False
18,0.0019252014495521053,12.35746321151252,0.00737869762948383,False
19,0.0019425694171246732,12.368088536098977,0.005902958103587064,False
20,0.0018949962885415061,12.381311162251011,0.004722366482869652,False
21,0.0019138745141731306,12.39188926317264,0.0037778931862957215,False
22,0.0018519539341070868,12.397329429360905,0.0030223145490365774,False
23,0.0021019016414243197,12.401681562311518,0.002417851639229262,False
24,0.0018983943691495142,12.405163268672007,0.0019342813113834097,False
25,0.0018368513536017872,12.4079486337604,0.0015474250491067279,False
26,0.0019312424817456986,12.4079486337604,0,True
