steps,time,reward,delta,converged
1,0.001611445339619877,2.0,1.0,False
2,0.0011228768603643857,3.4,0.7,False
3,0.0011406223924268488,4.869999999999999,0.48999999999999994,False
4,0.0011632762632132199,5.898999999999999,0.3429999999999999,False
5,0.001313924503705266,6.8594,0.24009999999999992,False
6,0.0011077742798306645,7.649329000000001,0.16806999999999994,False
7,0.0013698040515919274,8.25992731,0.11764899999999995,False
8,0.0016990403065051396,8.629698117,0.08235429999999996,False
9,0.001077569118848487,8.8712432789,0.05764800999999997,False
10,0.0012372789076664503,9.080678499229998,0.04035360699999998,False
11,0.001111927489489517,9.227283153460998,0.028247524899999984,False
12,0.0011107947959487774,9.286602955750999,0.019773267429999988,False
13,0.0011398672634186369,9.314285530152999,0.01384128720099999,False
14,0.0011081518443916138,9.3239744311937,0.009688901040699992,False
15,0.0010964473444801115,9.3239744311937,0,True
