steps,time,reward,delta,converged
1,0.00030016378748598527,2.0,1.0,False
2,0.0004066369800312941,2.6,0.3,False
3,0.0002525906589028182,2.87,0.09,False
4,0.0002473047557174368,2.9240000000000004,0.027,False
5,0.000246549626695014,2.9402,0.0081,False
6,0.000246549626695014,2.9426300000000003,0.00243,False
7,0.0002960105778555544,2.9426300000000003,0,True
