steps,time,reward,delta,converged
1,0.0014313470670970219,1.0,1.0,False
2,0.0015359324370933791,1.3,0.3,False
3,0.0021362600120653497,1.3900000000000001,0.09,False
4,0.001851198805070453,1.417,0.027,False
5,0.0016103126460507156,1.4251,0.0081,False
6,0.0015718010657792547,1.42753,0.00243,False
7,0.0013599873742293767,1.428259,0.0007289999999999999,False
8,0.0012663513751363098,1.4284777,0.00021869999999999998,False
9,0.0013879271481869182,1.42854331,6.560999999999999e-05,False
10,0.0012644635525589365,1.4285714280179707,1.9682999999999998e-05,False
11,0.001273147536352326,1.4285714284053912,3.874204889999998e-10,True
