episode,length,time,reward,delta
0,500.0,0.03604910453032062,0.0,-3.7096909345033706e-05
1,500.0,0.032270438888645,0.0,0.0002935611778101536
2,292.0,0.018825744160949398,1.0,0.9998032236802246
3,435.0,0.02746366507926723,1.0,0.09998032236802246
4,189.0,0.011788319211063936,1.0,1.0003616662189694
5,154.0,0.009739276601521851,1.0,0.10003616662189707
6,279.0,0.018358696858740586,1.0,0.01000361666218974
7,132.0,0.008310572485697776,1.0,0.00999803223680229
8,203.0,0.013235146423085098,1.0,0.001000361666218974
9,252.0,0.017390243884165102,1.0,0.0001000361666219085
10,285.0,0.018683024774873047,1.0,0.0009998032236802068
11,160.0,0.010346777902213944,1.0,1.0003616662146442e-05
12,154.0,0.009972611470402626,1.0,1.0003616661702353e-06
13,140.0,0.010387177305346995,1.0,9.998032236802068e-05
14,87.0,0.005644589462917793,1.0,9.998032236779864e-06
15,179.0,0.011683356276989798,1.0,9.998032237668042e-07
16,176.0,0.011302393683308765,1.0,9.998032246549826e-08
17,125.0,0.00799039777893995,1.0,1.0003616668363691e-07
18,216.0,0.013707857192912343,1.0,9.998032179936445e-09
19,222.0,0.014780895538024197,1.0,1.000361660175031e-08
20,89.0,0.006053869394236244,1.0,1.000361571357189e-09
21,110.0,0.006923400466803287,1.0,1.0003620154463988e-10
22,122.0,0.007852586732042255,1.0,9.998031291758025e-10
23,122.0,0.007488236977678753,1.0,1.000355354108251e-11
24,76.0,0.004747873745600373,1.0,9.998024630419877e-11
25,129.0,0.008578643290093169,1.0,1.000310945187266e-12
26,111.0,0.007498431219573831,1.0,9.992007221626409e-14
27,101.0,0.006378197310823452,1.0,9.998002425959385e-12
28,75.0,0.00498158617892841,1.0,9.99866855977416e-13
29,43.0,0.0028392851345415693,1.0,9.992007221626409e-15
30,64.0,0.004182659670277644,1.0,9.992007221626409e-14
31,56.0,0.003594791724026436,1.0,9.992007221626409e-15
32,117.0,0.007661161524538329,1.0,8.881784197001252e-16
33,56.0,0.003630660352882842,1.0,8.881784197001252e-16
34,64.0,0.004228722540574381,1.0,0.0
35,53.0,0.0034758589026750997,1.0,0.0
36,78.0,0.005049547790804354,1.0,0.0
37,56.0,0.003661243078568077,1.0,0.0
38,51.0,0.003368630581007892,1.0,0.0
39,59.0,0.0038386983992495516,1.0,0.0
40,61.0,0.004011245381661865,1.0,0.0
41,38.0,0.002541386734264961,1.0,0.0
42,53.0,0.003423377435410657,1.0,0.0
43,72.0,0.004707096778020059,1.0,0.0
44,51.0,0.00347963454805722,1.0,0.0
45,66.0,0.004254019363088446,1.0,0.0
46,42.0,0.0027426286192167026,1.0,0.0
